"","NT","NT","NT","T","T","T","T","T","T","T","T","T","T"
"ACE",0,34.7614769509846,0.473981660508858,3.48143185672483,16.3790901654653,0,167.437733599965,2.05924404793845,31.3639417671412,1.44485861717112,9.3532424704928,6.92850178384063,0
"ACE2",23.6531851859239,13.0355538566192,0,0,53.2320430377621,0,9.84927844705677,65.8958095340305,0,0,0,4.15710107030438,23.6531851859239
"ACER2",1.12634215171066,81.1101128856307,16.1153764573012,0,9.0994945363696,10.8264388657396,0,0,0,0,0,13.8570035676813,1.12634215171066
"ACER3",55.1907654338223,598.187082531527,127.501066676883,107.92438755847,45.0424979550295,1.80440647762326,867.674529859763,18.5331964314461,22.1127071451787,6.50186377727004,4.15699665355235,23.5569060650581,55.1907654338223
"ACHE",25.9058694893452,0,0.473981660508858,0,4.09477254136632,0.601468825874421,11.2563182252077,16.4739523835076,0.451279737656708,14.4485861717112,0,2.77140071353625,25.9058694893452
"ACIN1",354.797777788858,405.550564428154,37.9185328407086,0,367.619579269332,999.039719777413,200.737675016205,24.7109285752614,170.583740834236,856.078730673889,1799.45992640648,543.194539853105,354.797777788858
"ACKR1",0,0,7.10972490763287,0,1.36492418045544,74.5821344084282,54.405538088504,28.8294166711383,9.02559475313416,3.6121465429278,3.63737207185831,2.77140071353625,0
"ACKR2",6.75805291026396,7.24197436478846,7.10972490763287,13.9257274268993,0,37.8925360300885,7.97322540952214,0,2.25639868828354,65.0186377727004,3.11774749016427,20.7855053515219,6.75805291026396
"ACKR3",190.351823639102,110.078010344785,0.947963321017715,66.1472052777717,6.36964617545872,177.433303632954,0.469013259383656,10.2962202396923,198.78872443778,29.619601652008,80.5418101625769,49.8852128436525,190.351823639102
"ACKR4",11.2634215171066,0,15.6413947967923,0,0,0,0,0,8.12303527782074,2.88971723434224,0,4.15710107030438,11.2634215171066
"ACLY",22.5268430342132,612.671031261104,129.396993318918,261.107389254362,1045.07694750205,411.404676898104,6.09717237198752,12.3554642876307,105.59945861167,81.6345118701683,1816.08791302068,327.025284197278,22.5268430342132
"ACMSD",120.518610233041,166.565410390135,0.473981660508858,31.3328867105235,0,15.6381894727349,0,131.791619068061,13.5383921297012,41.9008998979625,112.238909645914,0,120.518610233041
"ACO1",310.870433872142,225.9496001814,158.309874609958,278.514548537986,211.108273243775,149.765737642731,84.422386689058,49.4218571505229,108.30713703761,5.77943446868448,278.518775788008,144.112837103885,310.870433872142
"ACO2",59.696134040665,4.34518461887307,104.749946972458,0,17.7440143459207,1.20293765174884,25.7957292661011,2604.94372064214,88.4508285807148,1.44485861717112,50.9232090060164,63.7422164113338,59.696134040665
"ACOT1",1.12634215171066,0,61.6176158661515,0,23.658685794561,187.658273672819,19.6985568941135,146.20632740363,53.9279286499766,81.6345118701683,2.59812290847022,0,1.12634215171066
"ACOT11",25.9058694893452,30.4162923321115,5.68777992610629,111.405819415195,11.8293428972805,25.2616906867257,11.2563182252077,6.17773214381536,57.5381665512303,14.4485861717112,15.5887374508213,34.6425089192031,25.9058694893452
"ACOT12",146.424479722386,2.89678974591538,1.89592664203543,62.6657734210469,0,238.181655046271,0.938026518767311,455.092934594398,16.9229901621265,546.156557290684,8.31399330710471,4.15710107030438,146.424479722386
"ACOT13",25.9058694893452,976.218144373484,10.9015781917037,0,322.577081314302,3119.81879981062,0.469013259383656,3634.56574461137,73.1073175003867,1215.12609704091,1890.91385278463,42.9567110598119,25.9058694893452
"ACOT2",0,2.89678974591538,5.68777992610629,0,45.9524474086665,155.178957075601,9.84927844705677,105.021446444861,94.7687449079087,662.467675972959,289.430892003583,0,0
"ACOT4",3.37902645513198,0,0.473981660508858,3.48143185672483,5.00472199500328,15.0367206468605,5.62815911260387,22.651684527323,19.1793888504101,53.4597688353315,0,0,3.37902645513198
"ACOT6",0,0,0,0,0,0,0,0,0.451279737656708,20.2280206403957,0,0,0
"ACOT7",0,2.89678974591538,127.975048337392,10.4442955701745,54.5969672182176,1.20293765174884,291.726247336634,271.820214327876,0.902559475313416,193.61105470093,5.19624581694044,20.7855053515219,0
"ACOT8",0,0,0,0,93.2698189977884,0,65.6618563137118,6.17773214381536,32.9434208489397,0,117.435155462854,11.085602854145,0
"ACOT9",3.37902645513198,5.79357949183077,59.2477075636072,0,73.2509310177753,1.20293765174884,108.811076177008,2.05924404793845,312.962498064927,241.291389067577,108.601537574055,13.8570035676813,3.37902645513198
"ACOX1",373.945594367939,8153.01473987884,122.287268411285,358.587481242657,846.707966609191,1560.21013431825,37.9900740100761,395.374857204183,90.9328671378266,304.865168223106,989.884828127154,192.612349590769,373.945594367939
"ACOX2",31.5375802478985,7.24197436478846,231.303050328323,0,4.5497472681848,51.7263190252002,1.87605303753462,53.5403452463998,0.451279737656708,1587.89962027106,96.1305476133982,19.3998049947538,31.5375802478985
"ACOX3",16.8951322756599,0,0.473981660508858,0,99.1844904464286,67.3645084979351,7.03519889075483,0,158.399187917504,43.3457585151336,1.55887374508213,38.7996099895075,16.8951322756599
"ACOXL",2.25268430342132,1.44839487295769,0.473981660508858,3.48143185672483,8.18954508273264,30.073441293721,0.938026518767311,2.05924404793845,7.22047580250733,2.88971723434224,0,6.92850178384063,2.25268430342132
"ACP1",75.4649241646142,309.956502812946,1241.3579688727,48.7400459941476,15.0141659850098,12.0293765174884,153.367335818455,24.7109285752614,201.270762994892,247.793252844847,2111.7543000046,76.2135196222469,75.4649241646142
"ACP2",73.2122398611929,1470.12079605206,1501.09991883155,83.5543645613959,172.890396191022,519.067596729625,300.637499264923,51.4811011984613,4.73843724539543,299.085733754422,75.3455643456364,72.0564185519425,73.2122398611929
"ACP5",0,204.223677087035,126.553103355865,13.9257274268993,55.961891398673,24.6602218608513,70.821002166932,158.561791691261,311.608658851957,41.1784705893769,1.03924916338809,40.1853103462756,0
"ACP6",105.876162260802,13.0355538566192,15.1674131362834,48.7400459941476,97.8195662659732,61.9512890650653,909.885723204292,154.443303595384,74.9124364510135,18.060732714639,195.378842716961,91.4562235466963,105.876162260802
"ACP7",2.25268430342132,4.34518461887307,0.947963321017715,3.48143185672483,1.36492418045544,5.41321943286979,2.81407955630193,4.11848809587691,1.12819934414177,2.16728792575668,0.519624581694044,6.92850178384063,2.25268430342132
"ACR",0,0,0,0,0,0,0.469013259383656,14.4147083355692,0,0.72242930858556,0,0,0
"ACRBP",10.1370793653959,1.44839487295769,0,0,6.36964617545872,11.427907691614,35.6450077131578,0,12.4101927855595,0.72242930858556,1.55887374508213,15.2427039244494,10.1370793653959
"ACSBG1",11.2634215171066,1.44839487295769,2.84388996305315,3.48143185672483,37.3079275991153,13.2323141692373,2.81407955630193,0,5.4153568518805,0,10.3924916338809,44.34241141658,11.2634215171066
"ACSF2",112.634215171066,194.084912976331,124.183195053321,316.810298961959,803.485367561435,255.624250996629,7.50421215013849,5953.27454259007,1.80511895062683,304.865168223106,38.4522190453593,76.2135196222469,112.634215171066
"ACSF3",20.2741587307919,354.856743874634,35.5486245381643,59.1843415643221,138.767291679636,54.1321943286979,401.475350032409,471.566886977906,6.76919606485062,285.359576891296,122.1117766981,41.5710107030438,20.2741587307919
"ACSL1",5822.0625821924,218.707625816611,98.1142037253335,417.77182280698,19.1089385263762,1638.40108168192,110.687129214543,1773.00912527501,922.641423639139,1217.29338496667,271.244031644291,184.298147450161,5822.0625821924
"ACSL3",2432.89904769503,575.012764564204,1.42194498152657,758.952144766013,13.1942670777359,19.2470024279815,270.620650664369,5910.03041758336,213.004036173966,1609.57249952863,82.100683907659,44.34241141658,2432.89904769503
"ACSL4",2533.14349919727,2.89678974591538,46.9241843903769,34.8143185672483,490.91773023714,626.129047735272,688.511464775206,49.4218571505229,24.1434659646339,924.709514989517,844.909569834516,328.410984554046,2533.14349919727
"ACSL5",214.005008825025,1150.02552912841,0.947963321017715,3.48143185672483,56.87184085231,283.291816986852,23.9196762285664,4130.84356016454,721.596300513076,4230.54603107704,17.6672357775975,59.5851153410294,214.005008825025
"ACSL6",13.5161058205279,0,0.473981660508858,59.1843415643221,1.36492418045544,47.5160372440792,8.4422386689058,2.05924404793845,2.70767842594025,455.130464408903,6.75511956202258,19.3998049947538,13.5161058205279
"ACSM1",1.12634215171066,0,0.473981660508858,6.96286371344966,0,0,0,0,6.09227645836556,0,1.03924916338809,1.38570035676813,1.12634215171066
"ACSM2A",428.010017650051,1067.46702136982,10.9015781917037,584.880551929771,10.464418716825,158.186301204973,11.7253314845914,310.945851238706,25.7229450464324,4890.84641912424,147.053756619415,67.8993174816382,428.010017650051
"ACSM2B",465.179308656503,2207.35378638752,6.16176158661515,372.513208669557,15.4691407118283,488.39268661003,3.75210607506924,761.920297737228,27.0767842594025,4882.8996967298,176.672357775975,47.1138121301163,465.179308656503
"ACSM3",441.526123470579,543.148077359134,27.9649179700226,153.183001695892,16.8340648922838,25.2616906867257,10.7873049658241,321.242071478399,4.51279737656708,775.166648112306,616.274753889137,15.2427039244494,441.526123470579
"ACSM4",0,0,0,0,0,0,1.40703977815097,0,0,0,0.519624581694044,5.5428014270725,0
"ACSM5",46.1800282201371,2331.91574546188,5.21379826559743,48.7400459941476,0,324.191697146313,0,100.902958348984,82.3585521223492,57.0719153782593,21.3046078494558,8.31420214060875,46.1800282201371
"ACSM6",3.37902645513198,1.44839487295769,0.473981660508858,0,0,0,0,0,2.70767842594025,0.72242930858556,0.519624581694044,0,3.37902645513198
"ACSS1",12.3897636688173,0,106.645873614493,0,286.179103168824,0,4.2211193344529,786.631226312489,23.6921862269772,5.05700516009892,0,73.4421189087107,12.3897636688173
"ACSS2",58.5697918889543,0,565.460120987067,0,860.812183140564,267.653627514117,4.69013259383656,267.701726231999,2.9333182947686,7.2242930858556,358.021336787197,311.782580272828,58.5697918889543
"ACSS3",7.88439506197462,21.7259230943654,223.245362099672,696.286371344966,54.1419924913991,10.8264388657396,95.6787049142657,374.782416724798,103.343059923386,781.668511889576,941.559742029608,387.996099895075,7.88439506197462
"ACTA1",1.12634215171066,0,0,3.48143185672483,0.45497472681848,0,0,0,0.902559475313416,0,0,1.38570035676813,1.12634215171066
"ACTA2",1161.25875841369,230.294784800273,1347.05587916617,3.48143185672483,64.6064112082241,223.746403225285,1973.60779548642,352.130732197475,2141.77363491874,882.086185782969,578.861784007165,181.526746736624,1161.25875841369
"ACTA2-AS1",3.37902645513198,1.44839487295769,6.63574324712401,0,0,0,6.09717237198752,2.05924404793845,7.22047580250733,43.3457585151336,151.210753272967,4.15710107030438,3.37902645513198
"ACTB",2331.52825404107,22287.900305073,20658.9646549391,2830.40409951729,340.321095660223,100359.283878928,12136.1870998115,76667.7151487965,22111.1276660969,39402.0169195651,6544.15198185479,1292.85843286466,2331.52825404107
"ACTC1",0,0,0.473981660508858,0,0,0.601468825874421,0,2.05924404793845,104.2456193987,0,0,0,0
"ACTG1",88.9810299851422,1853.94543738585,20050.8461845062,2346.48507143253,18836.4086650119,2825.09907513215,1584.32679019799,6422.78218552003,3509.60251975622,4856.16981231214,3455.50346826539,1754.29665166845,88.9810299851422
"ACTG1P17",0,0,9.95361487068601,0,0.90994945363696,2.40587530349768,0.469013259383656,2.05924404793845,7.44611567133568,0,0,2.77140071353625,0
"ACTG2",0,0,32.7047345751112,3.48143185672483,45.497472681848,0,0,10.2962202396923,40.163896651447,0,4.6766212352464,5.5428014270725,0
"ACTL10",10.1370793653959,0,0,0,0.45497472681848,0,0,0,0,0,0,5.5428014270725,10.1370793653959
"ACTL6A",38.2956331581624,2.89678974591538,22.7511197044252,0,0,13.2323141692373,135.544831961876,53.5403452463998,47.835652191611,73.6877894757272,87.8165543062935,8.31420214060875,38.2956331581624
"ACTL6B",2.25268430342132,0,0,0,0,0,0.938026518767311,0,0.451279737656708,0,1.55887374508213,0,2.25268430342132
"ACTN1",12.3897636688173,14.4839487295769,376.815420104542,13.9257274268993,591.922119590842,1052.57044528024,426.333052779743,747.505589401658,515.812740141617,754.938627471911,6.75511956202258,293.768475634843,12.3897636688173
"ACTN1-AS1",0,0,0,0,0.45497472681848,0,0,0,1.12819934414177,0,0,0,0
"ACTN2",4.50536860684264,0,122.761250071794,0,418.121773946183,0,0,0,0,2.88971723434224,0,44.34241141658,4.50536860684264
"ACTN4",399.851463857284,950.147036660246,179.165067672348,201.92304769004,629.685021916776,1519.31025415879,288.912167780332,131.791619068061,32.9434208489397,377.830528390248,23.383106176232,267.440168856248,399.851463857284
"ACTR10",5.6317107585533,0,93.8483687807538,0,176.985168732389,16.2396582986094,5.15914585322021,14.4147083355692,187.281091127534,0.72242930858556,381.924067545123,11.085602854145,5.6317107585533
"ACTR1A",830.114165810757,7.24197436478846,1746.14843731463,3.48143185672483,453.609802638024,150.96867529448,273.434730220671,7139.39911420262,400.059487432672,8.66915170302672,74.8259397639424,62.3565160545657,830.114165810757
"ACTR1B",1.12634215171066,5.79357949183077,611.910323716935,66.1472052777717,7.73457035591416,43.3057554629583,148.208189965235,57.6588333422767,34.5228999307382,265.853985559486,1.55887374508213,38.7996099895075,1.12634215171066
"ACTR2",1220.95489245436,278.091815607877,688.221371058861,149.701569839168,23.2037110677425,2.40587530349768,249.984067251488,14.4147083355692,568.612469447452,15.8934447888823,255.65529419347,264.668768142712,1220.95489245436
"ACTR3",1286.28273725357,104.284430852954,466.871935601225,93.9986601315704,9.0994945363696,119.69229634901,927.708227060871,368.604684580983,426.684991954417,60.6840619211871,823.60496198506,98.3847253305369,1286.28273725357
"ACTR3B",227.521114645553,189.739728357458,0.473981660508858,69.6286371344966,50.9571694036697,6.01468825874421,0.469013259383656,18.5331964314461,26.6255045217458,0.72242930858556,1.03924916338809,27.7140071353625,227.521114645553
"ACTR3C",680.310659633239,52.1422154264769,0,125.331546842094,16.3790901654653,89.6188550552887,2.34506629691828,28.8294166711383,9.47687449079087,48.4027636752325,59.2372023131211,30.4854078488988,680.310659633239
"ACTR5",84.4756613782995,0,0,0,18.6539637995577,123.902578130131,2.81407955630193,18.5331964314461,0.902559475313416,0,178.231231521057,15.2427039244494,84.4756613782995
"ACTR6",5.6317107585533,0,10.4275965311949,10.4442955701745,3.18482308772936,0,37.5210607506924,28.8294166711383,25.2716653087756,7.2242930858556,2.59812290847022,16.6284042812175,5.6317107585533
"ACTR8",14.6424479722386,98.490851361123,237.464811914938,0,0,28.2690348160978,75.0421215013849,137.969351211876,0.225639868828354,21.6728792575668,8.83361788879875,49.8852128436525,14.6424479722386
"ACTRT3",92.3600564402741,0,9.47963321017715,0,0,0.601468825874421,28.1407955630193,0,3.83587777008202,16.6158740974679,0,1.38570035676813,92.3600564402741
"ACVR1",32.6639223996091,288.230579718581,179.165067672348,191.478752119866,92.3598695441514,51.1248501993258,47.3703391977492,4.11848809587691,67.2406809108495,443.571595471534,88.3361788879875,0,32.6639223996091
"ACVR1B",976.538645533142,1264.44872409206,31.2827895935846,3.48143185672483,0,584.627698749937,18.7605303753462,78.2512738216612,245.270537416421,676.193832836085,78.9829364174947,87.2991224763919,976.538645533142
"ACVR1C",3.37902645513198,42.003451315773,0,69.6286371344966,1.36492418045544,0.601468825874421,0,0,0,18.7831620232246,0.519624581694044,0,3.37902645513198
"ACVR2A",441.526123470579,117.319984709573,18.0113030993366,45.2586141374228,2.72984836091088,6.01468825874421,16.8844773378116,2.05924404793845,46.9330927162976,387.22210940186,371.531575911242,0,441.526123470579
"ACVR2B",15.7687901239492,104.284430852954,93.374387120245,0,0.45497472681848,3.60881295524652,30.016848600554,0,39.7126169137903,0,23.383106176232,286.839973851002,15.7687901239492
"ACVR2B-AS1",1.12634215171066,2.89678974591538,18.0113030993366,0,0,7.21762591049305,1.40703977815097,0,6.99483593367897,0,0,6.92850178384063,1.12634215171066
"ACVRL1",0,1.44839487295769,47.3981660508858,0,3.18482308772936,99.2423562692794,385.997912472749,14.4147083355692,107.404577562296,213.11664603274,15.0691128691273,11.085602854145,0
"ACY1",225.268430342132,391.066615698577,36.9705695196909,3.48143185672483,2.2748736340924,629.737860690519,412.262654998233,1342.62711925587,36.7792986190217,353.267931898339,677.07082994734,34.6425089192031,225.268430342132
