"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SRP68",1889.24416566072,0.102391720794396,0.105775875224988,0.968006367960618,0.333041189408936,0.439050419211839
"SRP68P1",0,NA,NA,NA,NA,NA
"SRP68P2",0.179409411950145,-0.172982167263221,1.2555642876207,-0.137772449382917,0.890420258892553,NA
"SRP68P3",2.02390748927093,0.325789868723438,0.456425941123877,0.713784733447076,0.47536030125906,0.579380628843433
"SRP72",2135.38340367072,0.0568968037525088,0.114738173190582,0.495883821141221,0.619976381520819,0.708528291784237
"SRP72P1",0.0533987047781624,-0.760871769469819,2.93008637709927,-0.259675542474304,0.795114059892225,NA
"SRP72P2",2.4926295930364,-0.286199573379617,0.428281610577151,-0.668250903871252,0.503973447000223,0.605234143938968
"SRP9",4981.02724596697,0.10287606271604,0.107251223865161,0.959206422160542,0.33745476581333,0.443398415179064
"SRPK1",1445.1349011397,0.139242680246337,0.163443305305196,0.851932601254792,0.394251501071003,0.501161776276508
"SRPK2",611.381203556518,0.386053101284695,0.104787167294523,3.68416392247368,0.000229454548040264,0.000798719834482786
"SRPK2P",0.221831389080067,0.279148162910582,1.40434169569755,0.198775101363011,0.842438673559756,NA
"SRPK3",36.0061769875836,-0.169591337564012,0.260967309604224,-0.649856634615305,0.515784832039592,0.616134464459349
"SRPRA",4117.74051360802,-0.820743718861954,0.113214647777795,-7.24944814979078,4.18473118108611e-13,1.24019704358658e-11
"SRPRB",1566.54733755627,-0.279049040041759,0.154093993278099,-1.81090147711436,0.0701561039064897,0.121641009749598
"SRPX",592.142365179414,-0.0846521440196617,0.373429701677973,-0.22668829940223,0.820666126015442,0.870375991752086
"SRPX2",126.96521098813,0.0980384954115331,0.300450368521377,0.326305126181123,0.744193510173417,0.811089372648775
"SRR",212.581902048701,0.0176985340014056,0.147560727947204,0.11994067966199,0.904530139350143,0.933055547874781
"SRRD",462.832938974312,0.239088387768169,0.114709449265302,2.08429549003588,0.0371332973333095,0.0709963692260254
"SRRM1",2198.28599412854,0.212399446516755,0.0925976452981218,2.29378885211311,0.0218026300737455,0.0448672075121845
"SRRM1P1",0,NA,NA,NA,NA,NA
"SRRM2",15446.4633405487,-0.365018818300987,0.142418148231474,-2.56300775451537,0.0103769730810805,0.0235325789499975
"SRRM2-AS1",57.2340548867578,-0.0697339059662523,0.181243017004991,-0.384753614890067,0.700419968315922,0.774778180383129
"SRRM3",63.4151599651082,2.65073342642599,0.442270436184032,5.99346736647576,2.05413400827399e-09,2.39964152215246e-08
"SRRM4",1.99652641751104,1.87676647414796,0.826745732179696,2.2700649076227,NA,NA
"SRRM5",23.2120744226607,-0.0467587018170269,0.211724753456089,-0.220846646666302,0.825211841398319,0.873581531993978
"SRRT",2609.97941045678,-0.00269863201223571,0.129857775855128,-0.0207814433480391,0.983420000606257,0.988648047007279
"SRSF1",4619.66199107874,0.209110928773362,0.103736410267597,2.01579106346502,0.0438218284315653,0.0815871616443655
"SRSF10",2827.94110585088,-0.12547316542641,0.0985127568286119,-1.2736742881402,0.202778872371982,0.294375351640541
"SRSF11",6882.50106184323,-0.321100580736522,0.125338471015135,-2.56186770219773,0.0104110968721362,0.0236026910196011
"SRSF12",114.438820911969,0.271531340078825,0.240164585787155,1.13060524385335,0.258221279416907,0.358389969087623
"SRSF2",5080.23119976614,0.0433556485632486,0.120965821810063,0.358412383882486,0.720034725419262,0.791478975531808
"SRSF2P1",0.0213534232446086,-0.410221300995818,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"SRSF3",5345.48321773544,0.153585099550382,0.0928601436806539,1.65393993012289,0.0981397184763646,0.161414395429056
"SRSF3P6",0.0488422322324026,-0.67600809565258,2.9300863769155,-0.230712685120298,0.817538018065792,NA
"SRSF4",2810.65713019687,-0.350745886242334,0.089197733128646,-3.93222870066068,8.41619384755765e-05,0.000326689774894911
"SRSF5",8177.30037143125,-0.207195076764054,0.0938601574248045,-2.20748699393614,0.027280054653155,0.0545131981796552
"SRSF6",5817.34811306243,-0.227565058339244,0.100707480448868,-2.25966390306811,0.0238421182353335,0.0484768513231354
"SRSF7",3114.6361990602,-0.0349313241687051,0.108999144768067,-0.320473378419928,0.748609508001715,0.814205330087645
"SRSF8",1039.01712639736,-0.221750529480084,0.0822236872342876,-2.69691784617041,0.00699845338277107,0.0166921089163015
"SRSF9",2083.23914503622,0.192129303647823,0.105448318404801,1.82202340022404,0.0684514351417222,0.119125028493267
"SRXN1",2094.10347494577,-0.79379973761613,0.274627975521827,-2.89045475468336,0.00384684901835503,0.00984064181163953
"SRY",3.81520988612709,4.22320776016971,0.956640194507219,4.41462504337396,1.01185215961438e-05,4.88214244583171e-05
"SS18",2191.02703782111,-0.541395909629537,0.112669514503877,-4.80516768012617,1.54621863073338e-06,9.04822717942284e-06
"SS18L1",1180.23619369521,0.0240791790039243,0.158253779210405,0.152155475364098,0.879064310504597,0.914132484534241
"SS18L2",343.79935609685,-0.245281742381921,0.119817183705262,-2.0471332641676,0.0406450017068721,0.0765373980968894
"SSB",2432.71386228066,0.501744538598759,0.123698856153177,4.0561776737648,4.98823199957502e-05,0.000204978921121565
"SSBL3P",0.0403986793596736,-0.500388568103762,2.93009564671429,-0.170775506480439,0.864400289123741,NA
"SSBL5P",0.192603622487566,-0.456302246732792,1.12627175441941,-0.405144002717191,0.685371663469343,NA
"SSBP1",641.917266492003,-0.14851716523859,0.0981158832824195,-1.51369136443581,0.13010413619011,0.203699420149017
"SSBP2",413.799781424295,0.519230037998056,0.143365963783146,3.62171065081696,0.000292661357029,0.000991053696601733
"SSBP3",1572.42006236233,-0.540768732688871,0.160477021656698,-3.36975803206091,0.000752342158337747,0.00230260084751027
"SSBP3-AS1",33.3139873315098,-0.292706232296397,0.277615438503577,-1.05435862599776,0.291718757112427,0.394829794537195
"SSBP4",539.248948571754,0.433363997571182,0.158147482636919,2.74025226545095,0.00613920439884222,0.0148561479528756
"SSC4D",208.761253225776,1.57357654239431,0.31137965307503,5.05356251397436,4.33644288993867e-07,2.90486415555085e-06
"SSC5D",404.776931523239,-0.371102960820939,0.451402224537449,-0.822111502000699,NA,NA
"SSH1",1508.44247222529,0.139596477078615,0.170791985417541,0.817347937828219,0.413729618799814,0.520290269036914
"SSH2",535.094270439141,-0.0903933052678816,0.0900655797343334,-1.00363874339692,0.315552772905793,0.420462577677727
"SSH3",396.129753476674,-0.188064491458736,0.131459401447485,-1.43058989610463,0.152547784921464,0.232266915611407
"SSMEM1",0.0786419855011124,-0.419507998760157,2.85789383278584,-0.146789217271667,0.883298395858702,NA
"SSNA1",589.836464735805,-0.00396070234350205,0.12522157273061,-0.0316295527770022,0.974767475467499,0.982420737245944
"SSPN",301.343990666272,1.46100718389766,0.394900870726531,3.69968083688883,0.000215870775498677,0.000756301309462916
"SSPOP",279.011865069993,0.778888964840415,0.363365782956935,2.14353965445537,0.0320697904743709,0.0626831536724182
"SSR1",4251.36408030605,0.108592645346649,0.140946508520476,0.770452893700972,0.441031287739701,0.547052236067689
"SSR1P1",0.165551120123309,-0.791602210058095,1.91155069487979,-0.414115206140465,0.678789737005311,NA
"SSR1P2",0.0116716679639115,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"SSR2",3261.41148098355,0.588319409147196,0.132250845408091,4.44851151863565,8.64674129290139e-06,4.2321303703385e-05
"SSR3",4608.73349413119,0.176432027783585,0.150549328498256,1.17192171857231,0.241228486467876,0.339132999218353
"SSR4",2463.33014930719,0.102094134022038,0.151459633448811,0.674068276129442,0.500267907239335,0.602136936726394
"SSR4P1",27.2975737866064,0.423022107368478,0.252122045119561,1.67784656501526,0.0933770562924392,0.154722103255592
"SSRP1",2169.67560623438,0.513051098069863,0.110118115967964,4.65909803813863,3.17597924358268e-06,1.72381739919179e-05
"SST",184.245167397444,8.9723023439317,1.05360848242877,8.51578408257382,NA,NA
"SSTR1",394.49911245059,1.22325889790798,0.356969762744019,3.42678575491888,0.000610770753422033,0.00191062729736541
"SSTR2",325.132864609996,0.179839521001436,0.239566458405332,0.750687396718777,0.452840809721258,0.558250822883062
"SSTR3",11.234843355494,2.54938862599083,0.545062018404565,4.67724504718393,NA,NA
"SSTR4",1.19134440987187,3.16550268862368,1.10753914780499,2.85814067601793,0.00426131427752521,0.0107649379786589
"SSTR5",6.00902652571994,3.34252192610171,1.055209706241,3.16763758552684,NA,NA
"SSTR5-AS1",36.6337011350401,0.657207559730863,0.773648344532411,0.849491328166773,NA,NA
"SSU72",2073.61464882832,-0.424435372769303,0.101689701967266,-4.17382846599283,2.99523306453903e-05,0.000130129379834627
"SSU72P1",0,NA,NA,NA,NA,NA
"SSU72P6",0,NA,NA,NA,NA,NA
"SSU72P8",0.0144101100224893,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"SSUH2",213.003049302973,1.92393106788583,0.391820268204141,4.91023875999047,9.09655674753009e-07,5.63216142537064e-06
"SSX1",0.0231200407304049,-0.410221300995817,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"SSX2",0.0193274630380752,-0.410221300995818,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"SSX2B",0.0577564899312749,-0.415524882541814,2.93009564671429,-0.141812736730205,0.88722792329558,NA
"SSX2IP",426.632213546476,-0.0647800580667274,0.145762407895943,-0.444422255379951,0.656737325956199,0.739235453468617
"SSX3",0.0291160982624772,-0.58525225366571,2.93009564671429,-0.199738276230673,0.841685276812454,NA
"SSX4",0.400020566572131,0.0237413108790094,1.17108205039338,0.0202729696617195,0.98382561843995,0.988841709361117
"SSX5",0.00966373151903758,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"SSX7",0.00966373151903758,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"SSX8P",0.0116716679639115,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"SSX9P",0,NA,NA,NA,NA,NA
"SSXP3",0.019391567139431,-0.410221300995818,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"ST13",8914.09624485441,0.020751144639896,0.132068628815638,0.157123950070411,0.87514716259123,0.911045980614445
"ST13P15",0.358142460856057,-0.697881125782692,0.675443014082178,-1.03321984420996,0.301501028277908,0.405385859773944
"ST13P9",0,NA,NA,NA,NA,NA
"ST14",707.51116859129,0.180842393008421,0.224271729234052,0.806353942273714,0.420038795680116,0.526335787163523
"ST18",54.8539072605384,1.74887294061713,0.32446294325171,5.39005447922724,7.0436327524627e-08,5.67992576850343e-07
"ST20",76.4094890012209,-0.344475023756186,0.179476909967774,-1.9193278055547,0.054942861195454,0.0990353034806457
"ST20-MTHFS",10.2759218843424,0.00544815521106722,0.340796297557053,0.0159865446019265,0.987245126176868,0.991150652094356
"ST3GAL1",4371.02235184808,-0.387045343812698,0.251883880386505,-1.53660227569463,0.124390734956899,0.19632733126838
"ST3GAL2",1017.40895721552,0.605794017695838,0.140702297382677,4.30550196382522,1.66607512482434e-05,7.63655235229324e-05
"ST3GAL3",285.692359499134,0.0901007877559574,0.105573360867644,0.853442450022177,0.393413989245179,0.500385245033949
"ST3GAL3-AS1",0.288882878698945,-0.0107248265726712,0.986268174010416,-0.0108741484874862,0.99132385579845,NA
"ST3GAL4",581.748496962467,-0.192322104583482,0.152079841377888,-1.2646127378947,0.206010184617527,0.298242663836495
"ST3GAL5",345.057799964147,-0.0225931332733011,0.151125218506688,-0.149499425023503,0.881159563034004,0.915879954440626
"ST3GAL6",1258.67195423536,-1.68949438096551,0.236685347124533,-7.13814522737047,9.45986582247626e-13,2.54402408641234e-11
"ST6GAL1",15053.4165265088,-1.00669205288468,0.255406764509908,-3.94152462960951,8.09653192822546e-05,0.000315501815113466
"ST6GAL2",404.014225700223,0.227358129901792,0.374809840797955,0.606595945874196,0.544119091389533,0.641683870248345
"ST6GALNAC1",9.71516314871094,0.289589531138678,0.349854475122359,0.827742823748063,0.407816161296837,0.51461239213996
"ST6GALNAC2",44.7956978787484,0.405489814994176,0.238750753714425,1.69838129800919,0.0894358195518957,0.149312170879872
"ST6GALNAC2P1",0.0055314725830069,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"ST6GALNAC3",120.680397813721,0.402531862456404,0.262328454375884,1.53445749304658,0.124917142858935,0.197003256941602
"ST6GALNAC4",196.273661638557,0.81380594610151,0.254083484834475,3.2029076845812,0.00136047584370215,0.0039132290454794
"ST6GALNAC4P1",3.83232500759902,0.712136644446298,0.302825116407683,2.35164326160969,0.0186906906636753,0.0392422745495708
"ST6GALNAC5",54.7981021916784,-1.36283134524234,0.746143125640031,-1.82650124139832,NA,NA
"ST6GALNAC6",951.483549439997,-0.140479455186537,0.126204394549525,-1.11311064632864,0.265660911827757,0.366595454515316
"ST7",694.712861319494,-0.59270614186575,0.107126755023116,-5.53275548893323,3.15238777515958e-08,2.78517685825324e-07
"ST7-AS1",44.4183197784695,0.726400289804807,0.232993865328113,3.11767989591423,0.00182280664045721,0.00507768708234351
"ST7-AS2",1.32740405304469,0.0322728032673811,0.53779957114314,0.0600089791793297,0.952148483229385,0.966862271131932
"ST7-OT4",6.58910543530751,-0.0277648153558885,0.320875284975848,-0.0865283699178587,0.931046404706827,0.951605109227017
"ST7L",265.87500632614,-0.0665795671359038,0.0828782708694999,-0.80334165321499,0.421777288947476,0.528094633246644
"ST8SIA1",83.9055112524771,1.26004458205903,0.273002986930582,4.61549742083748,3.92154911508102e-06,2.07984345212284e-05
"ST8SIA2",9.51686781749188,3.59310449228438,0.693405429919563,5.18182341419103,2.19727191162034e-07,1.57921766069875e-06
"ST8SIA3",278.417350342269,3.36419931883641,0.41975422859912,8.01468833337075,1.10416646860559e-15,6.73450040340963e-14
"ST8SIA4",303.268067289613,0.923388012137537,0.217847128109918,4.23869720087211,2.24820648570796e-05,0.000100339904988773
"ST8SIA5",37.3356106066443,0.322957682457625,0.263700678101394,1.22471312847154,0.22068332586786,0.314738527991505
"ST8SIA6",19.9150372098874,-0.762943272193917,0.287231832803269,-2.65619330819949,0.00790282986275455,0.0185801917303543
"ST8SIA6-AS1",14.6143200415273,0.426886641700948,0.272361063264466,1.5673556145815,0.117031592585207,0.186404597654651
"STAB1",3759.52536943289,-1.04897034538261,0.213344104089903,-4.91680025495606,8.79702293550854e-07,5.47433679236452e-06
"STAB2",786.405313388746,-2.30849628293981,0.394997981330669,-5.84432425493149,5.08628692790292e-09,5.39385826518581e-08
"STAC",29.4757645957468,-0.296778269378555,0.337085013864082,-0.880425581595926,0.378628803283943,0.485777520350176
"STAC2",51.3916822629815,-0.197977522315896,0.136723135255739,-1.44801771803712,0.147612095444292,0.225998714049964
"STAC3",73.1379162811435,-0.386574805842289,0.174979110090501,-2.20926261221896,0.0271563801065822,0.0542807999613641
"STAG1",1062.74842639224,0.22632926476424,0.0923020265899602,2.45205087175039,0.0142044578675949,0.0309259663996279
"STAG2",2173.35791789958,0.0890585237138168,0.105404892668941,0.844918309376154,0.398156451000091,0.504962736609282
"STAG3",316.367749021283,-0.354228752413684,0.183323917282393,-1.93225607255615,0.0533279073638451,0.0965816476651904
"STAG3L4",166.807065280503,0.385408132586077,0.161107320116333,2.39224469942011,0.0167456736841868,0.0356398428063582
"STAG3L5P",379.659667543007,0.00201622005265535,0.162084483074512,0.0124393156853175,0.990075118025433,0.993001445103751
"STAG3L5P-PVRIG2P-PILRB",975.711408721391,-0.328699055927194,0.165406269817252,-1.98722246919875,0.0468977489439019,0.0864320032497838
"STAM",406.473142658759,0.181250325161984,0.11032565650893,1.64286649993616,0.100410557559463,0.164473475495483
"STAM-AS1",14.2305750494762,0.540098646088372,0.260861353860538,2.07044331440954,0.0384108492007681,0.0730216238594591
"STAM2",958.795901552932,0.159109376920683,0.107424937258471,1.48112143214806,0.138574217671076,0.214812901211801
"STAMBP",727.512609516703,0.298203886844687,0.0787047889647445,3.78889125766243,0.0001513211277576,0.000552874264398486
"STAMBPL1",169.179491637136,0.544711089657809,0.187972295262654,2.89782645307747,0.00375758452156091,0.00963909708975756
"STAP1",15.9025802216429,1.85846267368402,0.383460984769874,4.84654957739529,1.2562720503794e-06,7.54138950525471e-06
"STAP2",1146.17545607127,-1.23502059692018,0.169867824156722,-7.27047987487458,3.58212678027805e-13,1.09542627675566e-11
"STAR",125.957280351149,3.39978178845213,0.552865578041913,6.14938227931129,NA,NA
"STARD10",3293.35243860179,-0.896500168533486,0.249233137845063,-3.59703439231585,0.00032186593987632,0.00107902795118877
"STARD13",831.662071063162,0.414554860639271,0.162231459484298,2.55532966267492,0.010608727060631,0.0239842396858153
"STARD13-AS",16.4215872489328,-0.646468434037707,0.22371522082149,-2.8896935651667,0.00385617521107639,0.0098599296450904
"STARD3",1754.16794249179,1.35475560115387,0.206776415563415,6.55178975543462,5.68515464603723e-11,9.737977457708e-10
"STARD3NL",502.414019003921,0.86575749666181,0.137226316887029,6.30897568557887,2.80888237116445e-10,4.05607023367821e-09
"STARD4",1647.28927681157,-0.227008267738835,0.204028435393039,-1.11263053751075,0.2658671395394,0.366765421673877
"STARD4-AS1",325.373312665973,-0.28361842372452,0.292751679835269,-0.968802036880236,0.332643970131119,0.438710125830295
"STARD5",307.272300555718,-1.26574407342959,0.246867352077339,-5.12722343711554,2.94046467932155e-07,2.05275900362982e-06
"STARD6",1.71401651064857,2.61608441726295,0.701444434643289,3.72956757236705,NA,NA
"STARD7",3380.04788206574,-0.0674419968659058,0.103292368347556,-0.65292332768456,0.513805709127479,0.614335332601842
"STARD8",371.821603177463,-0.0191921403652108,0.112557174637496,-0.170510146750053,0.864608955259048,0.902885168763398
"STARD9",324.789877616341,0.292660911914141,0.153981065838369,1.90062921256397,0.0573505963856067,0.102604636382612
"STAT1",5398.24331580049,-0.27260937131411,0.211268115079297,-1.29034791270699,0.196929888349741,0.28709244007091
"STAT2",3263.81275262245,-0.457330702838304,0.128316576836049,-3.564081228746,0.000365132879235009,0.00120612938968129
"STAT3",7338.03062423487,-0.967684025328838,0.20060554037977,-4.82381505264959,1.40838019843759e-06,8.32324047144099e-06
"STAT4",222.682796699024,-0.646898944138712,0.285416807880968,-2.26650612814821,0.0234204123760907,0.04773371040817
"STAT5A",538.247663733787,0.42930538757958,0.160146955027649,2.68069653591266,0.0073469107867116,0.0174085043206488
"STAT5B",1961.81824290535,0.201340131643604,0.0889310109173823,2.26400363120409,0.023573891442185,0.0480066361512639
"STAT6",4024.34961574246,-0.619506012570784,0.145557501539969,-4.25609127675684,2.08031804936712e-05,9.35274734513881e-05
"STATH",0.471995431227279,1.36570995451516,1.04363255544478,1.30861187435181,0.190665856577874,0.279436538160165
"STAU1",5933.40925770471,-0.387923301299756,0.11741852369687,-3.30376578657406,0.000953954940707952,0.00284934674457398
"STAU2",863.337485125485,0.226244719772041,0.120277477616739,1.88102314959551,0.0599687698465055,0.106571995286622
"STAU2-AS1",28.1808464764678,-0.103174802889384,0.208028230152759,-0.495965392839332,0.619918827706911,0.708519919087943
"STBD1",1754.52922639674,-0.691458090015622,0.268862836338181,-2.57178753089509,0.0101174962292841,0.0230578240345132
"STC1",650.107040594746,2.43984091652244,0.335098032676636,7.28097654597943,3.31412303707076e-13,1.02053727385614e-11
"STC2",341.743918702367,2.07277249508752,0.379028029572024,5.46865227204428,4.53470391930059e-08,3.83902330652752e-07
"STEAP1",649.647563529336,-0.264237317462273,0.249032745960837,-1.0610545068793,0.288665130851599,0.391681257624904
"STEAP1B",6.06110827771123,2.15182153518252,0.468728379218945,4.59076435433281,4.41625717390407e-06,2.31606988462299e-05
"STEAP2",904.944919026118,0.764217232074769,0.213033685969479,3.58730699606004,0.000334110869827252,0.00111365245998127
"STEAP2-AS1",3.40236249785988,0.0168166499267787,0.343537055605976,0.0489514876266122,0.960957956820621,0.973077909036989
"STEAP3",4814.20047278323,-1.40950764905058,0.290449986828451,-4.85284115327945,1.21705171561821e-06,7.34388762753061e-06
"STEAP3-AS1",15.8496230788445,-1.65594369370708,0.286987496061864,-5.77009004374921,7.92291858450581e-09,8.03168592411863e-08
"STEAP4",3416.04779893674,-2.30337283788675,0.40922945495004,-5.62856072559086,NA,NA
"STH",0,NA,NA,NA,NA,NA
"STIL",138.153075902286,0.870549753729359,0.189286410411816,4.59911386050046,4.24291850157869e-06,2.2331203241086e-05
"STIM1",1771.28826898917,-0.45695065375721,0.108769522597955,-4.20109091998352,2.65631878905577e-05,0.000116853681098948
"STIM1-AS1",4.11749053639788,-0.344431165907085,0.262555374114761,-1.31184199549668,0.189573452011094,0.278112441658003
"STIM2",526.007527556641,0.22077305402883,0.100888665609757,2.18828401282253,0.0286489206993591,0.0568114255330244
"STIMATE",733.734301003072,-0.973054829401487,0.140912309802995,-6.90539265704952,5.00647534381558e-12,1.12221288442745e-10
"STIMATE-MUSTN1",314.700032422478,-0.930835939568451,0.213105240964053,-4.36796361909027,1.25410377008531e-05,5.92032438309036e-05
"STING1",777.678666626131,0.541246431353258,0.273788043446009,1.9768811834911,0.0480550622227984,0.0882628499140809
"STIP1",2061.55149796218,0.396661050241696,0.172022199780381,2.30587128142827,0.02111782576102,0.0436205889210928
"STK10",801.290363649143,0.218518582202712,0.158549653094195,1.37823437603417,0.168130936947829,0.252116473571796
"STK11",1110.65992430908,0.0474451747338148,0.0904099840025432,0.524778045890155,0.599737494994206,0.691395371343833
"STK11IP",376.483496967578,0.768558570476324,0.156936596721213,4.89725523895243,9.7184570480996e-07,5.98101242788755e-06
"STK16",585.838750428012,-0.0825381986125242,0.116551545686749,-0.708169060531886,0.478840277084239,0.582496665440381
"STK17A",793.650758276571,-0.203332136100575,0.213912643931565,-0.950538184015086,0.341838861478961,0.447991508650609
"STK17B",701.287784551423,0.971060632013797,0.261454876847782,3.71406585993478,0.000203955677160307,0.000718891666031675
"STK19",133.185797191702,-0.615918495635661,0.151240368778924,-4.07244772416538,4.65216436513752e-05,0.000192422512210325
"STK24",1979.74884157736,0.13244023710169,0.0964009093321806,1.37384842133931,0.169488745061559,0.2537170902788
"STK25",1992.04326865613,0.626134789805925,0.138175189962982,4.53145597247718,5.85785467249579e-06,2.98420796755963e-05
"STK26",396.938194975281,1.49030314937433,0.21657819045884,6.88113215008857,5.93787341944556e-12,1.30579987278823e-10
"STK3",624.814304302828,-0.0322945470093433,0.105590614055386,-0.30584675823936,0.759721325281969,0.822773686216736
"STK31",22.260895638428,-1.22236019551628,0.269639385311944,-4.53331472367119,5.8065198969686e-06,2.96489715090587e-05
"STK32A",34.5362822127913,1.77052298297149,0.438997490863794,4.03310501726951,5.50446652593032e-05,0.000224024177743808
"STK32B",24.7484930050897,1.94874033449363,0.380044066821059,5.12766940632488,2.9335097842577e-07,2.04965071286791e-06
"STK32C",99.9941242238059,0.402529546925564,0.185318171923146,2.17209970694347,0.0298481430857453,0.058898663972667
"STK33",155.551602013055,0.679479747199544,0.189155515224067,3.59217518132979,0.00032792927466677,0.00109621414581611
"STK33P1",0.122548859304034,-0.338724426657719,2.92993338731796,-0.115608234686791,0.907963036335301,NA
"STK35",923.253844585562,0.502288615526984,0.156869022370793,3.20196178911422,0.00136495102530901,0.00392303484610748
"STK36",533.138457500962,1.30679612242178,0.206503223869256,6.32821172442884,2.48018681488855e-10,3.61214015078656e-09
"STK38",866.398441915879,0.271638285242015,0.111548701004246,2.43515417747154,0.0148854456802156,0.0321612442678813
"STK38L",1025.73716087141,-0.0330092250177437,0.189412972829566,-0.174271194441605,0.861652336324046,0.900905523213459
"STK39",234.736222450317,1.38219250232958,0.217272514601437,6.36156167688796,1.99712683310579e-10,2.98137683219355e-09
"STK4",1368.20992273052,0.508482464011885,0.121812495594778,4.17430462719854,2.98897594660519e-05,0.000129934238875952
"STK4-AS1",8.2881242641405,-0.356305838138675,0.298845008703338,-1.19227635651221,0.233152902101502,0.329711325529947
"STK40",2306.93102698601,-1.06100655128713,0.150666603150919,-7.0420818489174,1.89388514679991e-12,4.71421535019111e-11
"STKLD1",31.6982113864372,0.379473173302194,0.236771084325393,1.60270066078122,0.109000757580523,0.175923079431314
"STMN1",1965.70913630911,1.99018913888655,0.240032447556277,8.29133377236399,1.11985553256335e-16,8.89398931779359e-15
"STMN2",75.2546267987937,1.93426273571973,0.650126545653033,2.97520959365968,NA,NA
"STMN3",319.351405767053,1.20588218298673,0.277432666626341,4.34657604546212,1.38279124212567e-05,6.46424895932517e-05
"STMN4",0.864744832880475,0.925810370409076,0.73316065854456,1.26276602490777,0.206673278033905,0.299006572682693
"STMND1",14.6301729369457,-0.268615596536064,0.17456959560255,-1.53873070284033,0.12387005355321,0.195677330860104
"STMP1",1311.78054952538,0.0630862107486112,0.0929053790764664,0.679037224493617,0.497114276204421,0.599245801720758
"STN1",230.257446930047,0.285969818376371,0.0997744921843321,2.86616160218631,0.00415482092867309,0.0105260230962907
"STOM",11403.206378532,-1.18610533777459,0.252492826740545,-4.69758033559266,2.63261650370436e-06,1.45860827566596e-05
"STOML1",257.719060640517,-0.0379686668249095,0.121553974320529,-0.312360554536776,0.754766524566801,0.819116806114432
"STOML2",1811.3623203169,0.172407838333935,0.142690165545049,1.2082671407337,0.226944523438656,0.322232034276662
"STOML3",0.524837518778591,-0.371390823520512,1.04057463068325,-0.356909358127109,NA,NA
"STON1",336.890510955999,0.835518399038344,0.292967874927565,2.85191132046448,0.00434572223233573,0.0109555589170336
"STON1-GTF2A1L",12.9284197875423,0.499029526853721,0.554025834396456,0.900733315798085,0.367730130444478,0.47488527519937
"STON2",162.587693504851,-0.350268900765517,0.187796279110126,-1.86515357186665,0.0621598812204342,0.109987819960408
"STOX1",53.8208053021153,1.99227637044966,0.356582650208789,5.58713770645633,2.30842674656797e-08,2.10959247257757e-07
"STOX2",164.36232647539,0.745689327410139,0.20110266332794,3.70800324108159,0.000208899983247317,0.00073374208242404
"STPG1",101.647289433765,0.590906908366546,0.169982520508385,3.476280423418,0.000508420368094464,0.00162592892629746
"STPG2",5.06233939194377,-0.654624987183568,0.375632465960597,-1.7427273904813,0.0813812447871384,0.13767653847638
"STPG2-AS1",0.21378232272907,-0.826527832799731,1.25142991677681,-0.660466736266413,0.508954357933791,NA
"STPG3",40.0757451842141,-0.600624303082062,0.342165419632013,-1.75536237334565,0.0791973437822693,0.134528246912504
"STPG3-AS1",41.5168389610781,-0.293618503453502,0.37248392103443,-0.78827161891469,0.430537844876265,0.536932053605007
"STPG4",3.23642023821211,-0.181441743989839,0.31262672671776,-0.580378222600415,0.561659587626782,0.657557772692705
"STRA6",394.194271118131,5.09614030136751,0.55534311210075,9.17656164328724,4.45075804955943e-20,7.92486185292118e-18
"STRA8",2.51036754751386,3.47213229925459,1.0043709392218,3.45702186678644,NA,NA
"STRADA",535.826782602182,0.328552168315605,0.0878373313549529,3.74046163797847,0.000183682580675864,0.000657297844204603
"STRADB",1436.98033506457,-0.713652387927613,0.189095617493051,-3.77402923129004,0.000160631926903549,0.000583129285449435
"STRAP",2402.85117322618,-0.138460695402657,0.107223973921403,-1.29132217673775,0.196591983798415,0.286751298823096
"STRBP",436.215140342436,0.268073007709581,0.117508526855761,2.28130685391566,0.0225302954369537,0.0461667186034803
"STRC",22.4775319414302,-0.344761612964922,0.290165132538048,-1.18815658500842,0.23477172458016,0.331639469418129
"STRCP1",12.718809477841,-1.25360661783048,0.313818092677376,-3.99469197946869,6.47784140847729e-05,0.000258633382382948
"STRIP1",539.109889395582,0.607565273480619,0.0905795847952839,6.7075299015088,1.97946408105157e-11,3.79380099353625e-10
"STRIP2",146.802037568819,0.634042651924675,0.18536378149689,3.42053149112796,0.000624988993523497,0.00194974847428331
"STRIT1",8.82711386440136,4.65616254670806,0.740384614744666,6.28884292566481,3.19840882623879e-10,4.54132916234896e-09
"STRN",869.170331491097,0.102554694942838,0.124867466718226,0.821308365086489,0.411470644104735,0.518017662492424
