	SLC10A1	CNDP1	ADH1C	NDST4	PLPPR4	HPGD	RDH16	ADCY8	CYP1A2	PNLIPRP2	IDO2	CPA5	LGSN	PNMT	BBOX1	ALDOB	SRD5A2	SULT4A1	STRA6	UGT1A7	SLC3A1	CA4	SLC22A1	HS6ST2	CYP1A1	GLS2	MOGAT2	PLPPR5	GLYAT	CYP2C19	HAO2	CYP11B1	CA7	ACADL	CPA6	SLC6A2	CYP2C8	CYP2A13	HS3ST4	ATP1A2	SLC7A3	SLC1A1	UGT1A3	TDO2	AKR1D1	VNN1	CPA2	NNMT	DPEP1	UGT1A4	GCK	CPA1	CYP2B6	CYP2A6	HS3ST5	CYP3A4	HSD11B1	SDS	CYP2A7	PLA2G2E	ASPG	XDH	RBP2	SLC22A12	UGT1A9	TAT
SLC8A2	0.001607196721867	0.0001343966954432	1.352274786948262e-05	1.7171618112796413e-06	1.8669473554045705e-06	1.0488639004683028e-05	2.4791837877640454e-06	1.0264244144826155e-06	2.2128392625615365e-05	6.745533600895967e-07	0.0001328185867474	0.0001919438555783	0.0001126492704966	2.4221305288910018e-05	6.891086993116632e-05	6.2308248362955565e-06	5.111975281153085e-06	1.8793630297561116e-06	2.163695074748751e-06	1.748759119632583e-05	0.0012608795089598	8.325210499755936e-05	6.438559023607258e-05	1.8793630297561116e-06	2.2128392625615365e-05	0.0001126492704966	7.352712790091057e-06	5.994282417664215e-07	6.167482167061517e-05	1.6021717116999834e-05	3.1243777060575186e-05	2.032159250587166e-06	8.325210499755936e-05	7.542622286620089e-06	0.0001919438555783	0.0019494691002819	1.4387439572497386e-05	2.22714324854428e-05	1.8793630297561116e-06	0.0022622894070808	0.0015822773830524	0.0014679444714591	3.083791311242635e-05	0.0001328185867474	2.8134981243506836e-05	0.0001027483794605	0.0001919438555783	4.162250587758485e-06	0.0001109037682976	1.6384330259860503e-05	5.25667054946438e-05	0.0001919438555783	2.227143248544284e-05	2.121437950411758e-05	1.8793630297561116e-06	2.0548647699954428e-05	5.57098743013705e-07	0.0001215055904588	2.22714324854428e-05	1.2764981172958458e-05	0.0002069729531686	0.0001386946343969	2.163695074748751e-06	2.504763679845228e-05	1.033652455434812e-05	0.0001007091524276
NDUFS2	1.164871291250537e-06	1.5851221296306025e-06	8.84779722732385e-07	1.2765689094189965e-07	1.8133537181024816e-06	4.0546760730626747e-07	1.8747485222326298e-07	4.601256879541422e-08	2.597772671327285e-06	2.827357543821153e-07	8.724792669103224e-07	7.953499576483838e-07	6.835295002679685e-07	1.4649247587151805e-05	7.686645465270809e-06	2.3200412758754698e-05	8.287202236093616e-07	1.390233398788738e-07	1.6883780305457578e-07	2.0429107627353807e-06	4.288276523135919e-06	6.747618815244263e-07	2.3428370454878866e-06	1.390233398788738e-07	2.597772671327285e-06	6.835295002679685e-07	1.1443252288080095e-06	1.6325436706416332e-08	4.2831593762340135e-05	9.035882061064652e-06	2.604423345688358e-06	2.220582438293943e-07	6.747618815244263e-07	0.0017125674254601	7.953499576483838e-07	5.414891477654181e-07	1.130487053561608e-05	2.596039153514649e-06	1.390233398788738e-07	4.6932685446483014e-07	7.699654753343662e-07	6.383884750504804e-07	2.476004308697386e-06	8.724792669103224e-07	5.412368191084348e-07	1.7342077784537135e-06	7.953499576483838e-07	1.7231902696456414e-05	1.5635236783329215e-06	1.973222653878834e-06	3.241541735886485e-07	7.953499576483838e-07	2.596039153514649e-06	2.561191084918056e-06	1.390233398788738e-07	1.0392439109696292e-05	8.262083811901188e-08	3.3182204495283125e-06	2.596039153514649e-06	4.711095840739872e-07	1.604123023578124e-06	4.491703712836368e-07	1.6883780305457578e-07	3.7995444041525328e-06	1.004630783777689e-05	6.474444080339387e-07
SLC14A1	8.718557629694842e-06	3.83726750464782e-06	1.1145435503939368e-05	6.014033378590241e-07	2.099746238886449e-07	6.016359075586181e-06	1.5547454944726742e-06	3.3693336127850613e-07	4.7532411637098e-07	2.609535645899881e-07	5.168185837962066e-06	5.224753063092374e-06	2.543487421464607e-06	2.5925881885981737e-06	1.7797332169798796e-06	3.2865413637666224e-06	3.056944660432181e-07	6.540637648126167e-07	1.282215416018264e-06	1.0190895255799428e-06	2.7049912663156327e-05	1.1269384011168431e-06	7.13973275744015e-06	6.540637648126167e-07	4.7532411637098e-07	2.543487421464607e-06	5.406324368674326e-07	1.0282549609659793e-08	1.5284092825859336e-06	4.438728150280225e-07	5.421560164172133e-06	1.6323865051064908e-07	1.1269384011168431e-06	1.0990432644862428e-07	5.224753063092374e-06	2.341181246843992e-05	4.6317833316785634e-07	4.704939426856589e-07	6.540637648126167e-07	1.1422375629700237e-05	3.952795095345913e-05	7.895918412403999e-06	8.987461399633053e-07	5.168185837962066e-06	3.51639205345105e-07	5.303078082462249e-07	5.224753063092374e-06	3.723027066134681e-07	3.157588324636965e-06	1.0060008528205171e-06	4.989758039857813e-06	5.224753063092374e-06	4.704939426856589e-07	4.5802931346822317e-07	6.540637648126167e-07	5.313647062050913e-07	6.488695646702378e-08	2.504812908242456e-05	4.704939426856589e-07	7.996650396455996e-07	3.0822164108227078e-06	0.0001277867472044	1.282215416018264e-06	9.518981285961635e-05	7.370007695790962e-07	1.970101293966421e-05
SULT1A3	0.0014067258512837	3.816149199445615e-05	0.0002606094945916	0.0062551565629966	1.360431052230518e-05	0.0005145714145631	0.000116336254361	3.093689332003414e-05	0.0032473975957457	2.449355313207394e-05	8.469878030731863e-05	1.410399861083943e-05	5.014810774920959e-05	0.003581671575808	0.0001413312245646	0.0001336523374373	0.0053386884995732	0.0070093087551709	0.0001268355183442	0.0002730390315317	2.934835876350478e-05	0.0001629647465842	0.0041533158234821	0.0070093087551709	0.0032473975957457	5.014810774920959e-05	4.999175789136168e-05	2.210029610458855e-06	1.713391765230208e-05	0.0020229501852869	6.500913863989942e-05	0.0016195402941738	0.0001629647465842	4.2461691086703725e-05	1.410399861083943e-05	0.0017616052434962	0.0018818606753086	0.0033267620302237	0.0070093087551709	2.860393449742255e-05	4.823514729749023e-05	3.86505168543855e-05	0.0002702364075632	8.469878030731863e-05	0.0009292325818467	2.255766155947577e-06	1.410399861083943e-05	0.0001278220299979	3.335868801651959e-05	0.0002893950754232	4.9757401258943896e-05	1.410399861083943e-05	0.0033267620302237	0.0031506341428272	0.0070093087551709	0.0016986159685619	0.0019788801938479	0.0042581835242458	0.0033267620302237	4.938837054157379e-05	5.110346589325029e-05	0.0001993331575595	0.0001268355183442	9.518716942508566e-05	0.0002198905915803	0.0001078173717085
KMT5A	6.772372617117305e-06	2.1015490753169925e-05	1.5163674329709154e-05	2.232838210359377e-06	1.2413733833842552e-06	1.0463749800367102e-05	2.6489346831778764e-06	6.671329882094445e-07	5.6361667942261706e-05	4.661430360954388e-07	6.585723051691151e-06	4.478315655392748e-06	2.1246706953648182e-06	0.004222991048958	3.5435808412363443e-06	1.8379603721081056e-06	5.848429755626319e-05	1.781930216365777e-06	2.8874843592610937e-06	9.20753893558986e-05	2.1093946267464904e-06	1.782624467667833e-06	7.167113014786481e-05	1.781930216365777e-06	5.63616679422618e-05	2.1246706953648182e-06	1.1317102478794115e-06	4.417386427056297e-07	1.8620825917804764e-05	0.0021551035158057	2.552329183361844e-06	4.141299131353279e-06	1.782624467667833e-06	1.5058568192765193e-05	4.478315655392748e-06	2.980988140338177e-05	0.0018914474414891	3.942026850539069e-05	1.781930216365777e-06	1.7522331072757887e-06	2.4994731120417683e-06	1.4722172945348174e-06	8.507944302630865e-05	6.585723051691151e-06	8.818556081628147e-06	3.179168356424305e-07	4.478315655392748e-06	0.0049839093690817	2.236048895146617e-05	9.495460777812951e-05	3.0637168874063284e-07	4.478315655392748e-06	3.942026850539061e-05	6.556451534823434e-05	1.781930216365777e-06	0.0016853676587295	9.843537758582e-07	4.503464664616565e-06	3.942026850539061e-05	3.1518897512817395e-05	2.840849693947073e-06	6.343557173119257e-06	2.8874843592610937e-06	2.782418493170914e-06	0.0026021317167463	2.8198337462469723e-06
PLA2G10	3.5678321737087905e-06	1.7130961315419734e-06	3.976283836472162e-05	4.873721355943779e-07	0.0001607955401817	6.277790828530514e-06	9.549516924878688e-05	4.639646032608186e-07	1.2323365468668336e-05	0.0001007105367356	1.4455985673889344e-06	1.587498880414204e-06	9.200495434133994e-07	1.706636331140292e-05	1.9603922544870884e-06	1.0729250447222992e-06	3.0520035816345856e-06	4.11063413985054e-07	0.0001094786788542	1.5551667320299292e-06	9.762365522828684e-06	4.256184671016518e-07	7.582070472215351e-06	4.11063413985054e-07	1.2323365468668357e-05	9.200495434133994e-07	0.0001704550223796	1.8922622375269268e-05	1.9054018218215173e-06	1.599822240635327e-05	7.808107647518038e-07	1.536157932587779e-06	4.256184671016518e-07	3.322179846064693e-06	1.5874988804142067e-06	3.5811357737541485e-06	1.4330182144432985e-05	1.2551879961357338e-05	4.11063413985054e-07	3.600897021700749e-06	2.7977988149545437e-06	2.4152145836832797e-06	1.7441118031531712e-06	1.4455985673889344e-06	2.1289821478193977e-06	1.908033885095814e-07	1.5874988804142067e-06	1.936108130267489e-05	1.7340984094398476e-06	1.688233552064484e-06	7.799281902205141e-07	1.5874988804142067e-06	1.2551879961357338e-05	1.2042578522869946e-05	4.11063413985054e-07	1.2936634998465103e-05	5.02804323438272e-07	3.359033177155995e-05	1.2551879961357338e-05	0.0072324228048788	1.4196805980673892e-06	8.611502059508394e-07	0.0001094786788542	1.3012463412063044e-06	1.0809017565134496e-05	7.443528807200743e-07
GYS1	7.403243188252118e-07	6.457270915132874e-07	8.458890367205373e-07	4.12313518094408e-08	6.874056381695835e-07	1.610701031411603e-08	1.0310795140313697e-07	7.465164026563569e-09	1.97255113450358e-08	9.250123125559565e-08	9.963480341900925e-07	1.49782324802398e-06	4.277193390544326e-07	5.1072741851877754e-08	6.213972055538463e-08	1.8236982256119055e-06	1.3202008007343669e-08	4.4011547338364425e-08	9.44930013536204e-08	2.0875757058575948e-08	4.782448785962863e-05	6.999668549623398e-08	8.29617787560642e-08	4.4011547338364425e-08	1.97255113450358e-08	4.277193390544334e-07	3.910126355890586e-08	1.1356536774768268e-08	3.337154283432076e-07	2.0352806531892157e-08	1.5760411589000116e-07	2.1254442613769756e-08	6.999668549623398e-08	2.114337064430898e-07	1.49782324802398e-06	8.931836313625718e-07	2.0647590421906187e-08	1.7238069525491343e-08	4.4011547338364425e-08	1.0111471332306957e-06	8.877935114530696e-07	6.914447311980096e-07	3.009710455773605e-08	9.963480341900925e-07	2.6456722062209032e-08	5.082893341548473e-07	1.49782324802398e-06	3.1511193750430675e-08	6.604586470795755e-07	1.9798019226434316e-08	5.0720291002266645e-05	1.49782324802398e-06	1.7238069525491343e-08	1.6930472119303947e-08	4.4011547338364425e-08	2.3355144474184743e-08	4.604443733709281e-09	9.090082492843312e-07	1.7238069525491343e-08	4.8560744275547525e-08	5.342762959640813e-07	1.340432475072315e-07	9.44930013536204e-08	1.3622053271380092e-07	2.09771692477534e-08	3.754095712880387e-07
ACOT8	0.0013322729091267	7.559476335450756e-05	0.0001000827284631	2.0306775165395392e-05	1.1820009900179216e-05	7.581557435776468e-05	6.300890502995643e-05	2.5723456245309684e-06	0.0001957649757478	2.2267663487319663e-05	9.413380747473366e-06	1.0002210727252114e-05	5.962945770061419e-06	6.185879737581017e-05	0.0003232048159578	6.701539181290647e-06	9.525428857896516e-05	2.164579694572231e-05	7.179266872570111e-05	0.0001640468247087	3.260076854461282e-05	2.877557651761993e-05	0.0001001493991916	2.164579694572231e-05	0.0001957649757478	5.962945770061419e-06	5.3051192585841965e-05	6.605812361669207e-07	0.0024502209188917	0.0018411747593936	1.1502373231599792e-05	2.250655390891229e-05	2.877557651761993e-05	0.001598969547591	1.0002210727252132e-05	3.099016617236755e-05	0.0016340581356174	0.0002002426611103	2.164579694572231e-05	3.0627243962568046e-05	2.3821340037921134e-05	2.0683004842452792e-05	0.0033364552088259	9.41338074747335e-06	0.0001656489415762	2.6812328636668133e-06	1.0002210727252132e-05	6.446677711552173e-05	8.288186456315611e-05	0.0001604184538591	1.182054360584808e-06	1.0002210727252132e-05	0.0002002426611103	0.0002091469872984	2.164579694572231e-05	0.0015027125847717	9.554193200351656e-06	8.698523238135965e-05	0.0002002426611103	3.119869765403438e-05	8.158575394697104e-06	5.257994319720516e-06	7.179266872570111e-05	1.1830626274097264e-05	0.0021408944474841	5.921356911434605e-06
COX2	7.069493696895188e-07	1.1518834671706096e-06	2.05824252261391e-06	4.4767479233605953e-07	7.938548003510164e-08	1.9678417439075297e-07	9.447176445482112e-07	2.99998887280865e-08	2.3095233631594225e-07	1.7637759285625814e-08	1.2031221036598377e-07	1.3253525408983828e-07	4.045106568748008e-07	6.432587225719741e-07	9.808777571304468e-07	5.409795718802057e-06	2.3623703184131066e-07	5.009964073278646e-07	3.282027069454325e-07	1.4050511015815881e-07	3.946727780053559e-07	1.6295584792203208e-06	2.645266524524801e-07	5.009964073278646e-07	2.3095233631594185e-07	4.045106568748008e-07	5.3245079437949114e-08	9.836465504201868e-10	1.983807093069734e-06	4.105912282653626e-07	4.271543208490566e-05	1.8003537393151994e-07	1.6295584792203208e-06	6.472063540278951e-05	1.3253525408983805e-07	2.618113021188017e-07	5.723123478918242e-07	2.3381969484193533e-07	5.009964073278646e-07	2.41444509971552e-07	3.554371503347712e-07	3.205216704859353e-07	2.815496167593871e-07	1.2031221036598377e-07	1.7506500942474797e-07	7.921467009144408e-08	1.3253525408983828e-07	6.751382494333406e-07	3.453532094589363e-07	2.824426326777813e-07	9.049524799802619e-08	1.3253525408983805e-07	2.3381969484193533e-07	2.304930547253308e-07	5.009964073278646e-07	5.393744838500275e-07	8.2563969160682e-08	2.754033390903502e-06	2.3381969484193533e-07	3.806191393013905e-08	1.7013995797976514e-07	2.275014920535765e-06	3.282027069454325e-07	7.988758345050132e-05	4.992346235408253e-07	9.347647532702562e-07
NOS2	2.303793936605388e-05	8.63937145696654e-05	1.7871296862436286e-06	8.910591302347887e-08	2.210780020050393e-07	3.3036134983527376e-06	2.642992471406739e-07	9.323560361309717e-08	7.356071752466256e-07	4.409574470385324e-08	9.402216211039695e-05	0.0001227000946426	3.3379009904872e-05	1.827995434865441e-06	2.289153492449216e-05	7.851517403217377e-07	1.5750049339704e-07	9.719334284829385e-08	2.268272092233901e-07	3.98486241856075e-07	8.336021220150153e-05	2.894194457914001e-06	8.103537796209367e-06	9.719334284829385e-08	7.356071752466256e-07	3.3379009904872e-05	1.5927927800679464e-07	2.301146610118085e-08	3.3745287955693364e-05	1.0267777179439308e-06	3.201537943373124e-06	6.970117432662364e-08	2.894194457914006e-06	8.111510245672747e-07	0.0001227000946426	2.87100546365673e-05	7.827751534065615e-07	4.749657640149721e-07	9.719334284829385e-08	3.2367192757570515e-05	0.0014161661339647	3.599898048547362e-05	6.672994534060102e-07	9.402216211039695e-05	4.774070224283823e-07	1.681397208501295e-06	0.0001227000946426	1.2918891843351782e-06	6.819691847865994e-05	4.045954620938112e-07	7.833173473145766e-06	0.0001227000946426	4.749657640149721e-07	4.600837375342042e-07	9.719334284829385e-08	8.269090899584114e-07	2.0743805840802263e-08	4.7624845025342224e-05	4.749657640149721e-07	7.079778531002852e-07	0.0001093585094798	6.266272584457152e-06	2.268272092233901e-07	3.5899946814944216e-06	8.683735496878505e-07	4.251533750928064e-05
RPP14	2.881082924655637e-05	2.052983599530309e-06	4.793249733506383e-06	2.4620858765814662e-06	4.873918052522587e-07	0.0008071326445556	7.836646345673317e-07	3.120406299880951e-05	1.5399742875830437e-05	1.7521881982847745e-07	1.2830553073268762e-06	6.352501913018162e-07	1.4357811980681214e-06	4.440940261212237e-05	9.756322988588992e-05	1.361379731057764e-06	8.573076025074044e-06	2.7136857897076566e-06	8.249864619548121e-07	3.986412995988797e-05	9.1940143245363e-07	8.523444423881208e-05	0.0040271252435462	2.7136857897076566e-06	1.5399742875830437e-05	1.4357811980681214e-06	1.724517981056451e-07	2.85548994055155e-08	1.812261288853708e-06	1.3494385094828657e-05	3.5392863926458287e-06	1.7003685617984705e-06	8.523444423881208e-05	7.252897082969894e-07	6.352501913018162e-07	2.230779557704071e-05	1.2408336412910093e-05	1.5762965272076556e-05	2.7136857897076566e-06	1.2056877334666106e-06	1.2972218118495468e-06	1.326687898947507e-06	2.911750206298784e-05	1.2830553073268762e-06	1.292340536291779e-05	6.017434391706368e-08	6.352501913018162e-07	1.8561043553815688e-06	2.383159121910828e-05	3.629362304345943e-05	1.0459406623671485e-07	6.352501913018162e-07	1.5762965272076584e-05	1.528779845344647e-05	2.7136857897076566e-06	1.6282357050232758e-05	5.796114153043116e-07	1.369833225977993e-06	1.5762965272076584e-05	1.4015303358729323e-06	7.066297745756073e-07	5.480336600599558e-05	8.249864619548121e-07	2.245456829329887e-05	1.913159557102273e-05	1.739023361506994e-06
COX5A	7.069493696895188e-07	1.1518834671706096e-06	2.05824252261391e-06	4.4767479233605953e-07	7.938548003510164e-08	1.9678417439075297e-07	9.447176445482112e-07	2.99998887280865e-08	2.3095233631594225e-07	1.7637759285625814e-08	1.2031221036598377e-07	1.3253525408983828e-07	4.045106568748008e-07	6.432587225719741e-07	9.808777571304468e-07	5.409795718802057e-06	2.3623703184131066e-07	5.009964073278646e-07	3.282027069454325e-07	1.4050511015815881e-07	3.946727780053559e-07	1.6295584792203208e-06	2.645266524524801e-07	5.009964073278646e-07	2.3095233631594185e-07	4.045106568748008e-07	5.3245079437949114e-08	9.836465504201868e-10	1.983807093069734e-06	4.105912282653626e-07	4.271543208490566e-05	1.8003537393151994e-07	1.6295584792203208e-06	6.472063540278951e-05	1.3253525408983805e-07	2.618113021188017e-07	5.723123478918242e-07	2.3381969484193533e-07	5.009964073278646e-07	2.41444509971552e-07	3.554371503347712e-07	3.205216704859353e-07	2.815496167593871e-07	1.2031221036598377e-07	1.7506500942474797e-07	7.921467009144408e-08	1.3253525408983828e-07	6.751382494333406e-07	3.453532094589363e-07	2.824426326777813e-07	9.049524799802619e-08	1.3253525408983805e-07	2.3381969484193533e-07	2.304930547253308e-07	5.009964073278646e-07	5.393744838500275e-07	8.2563969160682e-08	2.754033390903502e-06	2.3381969484193533e-07	3.806191393013905e-08	1.7013995797976514e-07	2.275014920535765e-06	3.282027069454325e-07	7.988758345050132e-05	4.992346235408253e-07	9.347647532702562e-07
CA4	7.847697290016344e-05	5.042858430563311e-06	3.5728329847479505e-06	4.83768109205179e-06	1.7743759532862035e-07	0.0001578351803911	7.490544992406337e-07	2.306341801172221e-06	1.6027766988833313e-05	1.4115309921922158e-07	5.229495740347729e-06	4.724746216270805e-06	1.2791204853702784e-05	9.355398314206851e-06	6.304250574664477e-06	1.393941806143188e-06	6.380147193011833e-06	5.362829573821091e-06	7.244877734525945e-07	2.512335800479429e-05	1.849911882680545e-05	0.7011678740012501	7.381008162349454e-05	5.362829573821091e-06	1.6027766988833313e-05	1.2791204853702784e-05	2.656772185999545e-07	1.5894647558108124e-08	3.588391004294487e-05	2.134852100673276e-05	0.0001158426306637	2.3677366694110026e-06	0.0057035111502782	1.8063979807307915e-06	4.724746216270805e-06	3.157050538269606e-05	1.981787394161865e-05	1.6400778952031633e-05	5.362829573821091e-06	3.358759535428648e-05	2.2926419111686725e-05	2.654090955783926e-05	3.414317843280553e-05	5.229495740347729e-06	8.546661505977019e-06	1.4578904301541154e-06	4.724746216270805e-06	1.48952532495237e-06	1.6128592648120353e-05	4.140663842880132e-05	1.4666298447559906e-06	4.724746216270805e-06	1.6400778952031633e-05	1.6097952564819184e-05	5.362829573821091e-06	4.125917239148888e-05	1.005506360138326e-06	6.500425046041574e-06	1.6400778952031633e-05	5.758367496081166e-07	2.2200717110374365e-05	1.0458123694162664e-05	7.244877734525945e-07	7.985703416505775e-06	2.1328824115824533e-05	1.0778429878530277e-05
CYP3A5	9.540599613954733e-05	1.0081426790050108e-05	0.0001087552825874	7.8802797821892e-05	1.0675132142344532e-05	0.0001810448378379	0.0001002287694402	2.9416659131019587e-06	0.0034571564223196	2.2201423939074e-05	7.489808686487944e-06	2.3107550364219134e-06	2.601248693944959e-06	8.581523542967766e-05	1.7160772018462713e-05	6.424030812754863e-06	0.0052114277657421	8.591339098010364e-05	0.0001110966229408	0.0003119579737852	9.605627846123436e-06	5.261813757269922e-05	5.236972093229285e-05	8.591339098010364e-05	0.0034571564223196	2.601248693944959e-06	2.091494756187551e-05	2.8372317177760935e-07	4.690784148143248e-05	0.0021817429415251	9.53669380595393e-06	0.0002227210762647	5.261813757269922e-05	6.635027320359529e-05	2.3107550364219134e-06	2.461833593268385e-05	0.0020348588503078	0.0035420731132281	8.591339098010364e-05	1.545641315414814e-05	1.1530770566007904e-05	1.0707750186784002e-05	0.0033946415538528	7.489808686487944e-06	0.0005622991059341	1.0562113268905172e-06	2.3107550364219134e-06	8.961701427459388e-05	2.149996981090802e-05	0.0043220869749999	7.379173900204165e-07	2.3107550364219134e-06	0.0035420731132281	0.0033665507680498	8.591339098010364e-05	0.0018267032887561	5.551691885625861e-05	2.8383890933222955e-05	0.0035420731132281	3.0284643299902463e-05	2.456978748057328e-06	6.932830266256817e-06	0.0001110966229408	2.785338884025756e-05	0.0022157384011799	9.684140631095084e-06
