T,NT,Study
3.1836205241456907,3.1189426124084068,Study B
77.10927250442752,63.512347517615325,Study B
23.035570088501238,21.29276181652927,Study B
1.176789260687733,1.1149660439082698,Study B
661.3486183185869,521.1991397057116,Study B
2632.273352262842,4142.32754518838,Study B
27.07492591815201,34.46066569787271,Study B
4.608465368143596,10.41319882213801,Study B
2.148083886696809,1.9122973324692363,Study B
1.142293631794615,1.7294779890951222,Study B
0.6136431677693579,0.47203320597642917,Study B
325.8892243872968,278.67430769172825,Study B
11.234376605021726,18.595443028395017,Study B
25.08073186530605,21.259845754950693,Study B
79.57697904308785,104.0086513734798,Study B
259.8918789758228,497.08729020793845,Study B
58.76098156264309,46.445624409586685,Study B
144.9093510461119,225.40967427922448,Study B
44.36105459266997,57.93822856978896,Study B
0.51237678992722,0.4305961199831583,Study B
248.83790345985773,270.4045868139957,Study B
89.26015382824335,139.56423778560386,Study B
90.62297709892194,172.34965665978632,Study B
430.949095641152,471.5343774673938,Study B
2.9858999516136278,2.3333062443573183,Study B
79.10927094501268,72.96485539769604,Study B
103.93130957173949,100.38088189926287,Study B
74.43663268268574,82.3695228616335,Study B
11.399619645580957,12.064071133253826,Study B
62.97138898219665,52.79788446744881,Study B
59.05756276966277,52.26128018243324,Study B
8.490480370052545,11.247533871435165,Study B
0.32937906592405203,0.34001021622701383,Study B
1522.0515342459205,1614.3183369983792,Study B
382.6619346029737,404.35802100851146,Study B
17.18005980974828,21.067678570015158,Study B
84.62638537257735,74.12245253782746,Study B
337.6893471378064,264.19081500045087,Study B
309.4396477392348,244.6009113109967,Study B
5.4616634462601485,4.201279574046268,Study B
0.5529326139577482,1.0086948236707078,Study B
40.84489629421897,121.8585718502931,Study B
94.00515354087587,184.02587914399342,Study B
0.6011814686456156,0.573862273801065,Study B
558.6230426977626,1010.9101761060184,Study B
169.541964729786,187.16664535870754,Study B
229.6858655243209,286.49391662270466,Study B
13.446425871054387,20.42041441220097,Study B
212.9767875092491,303.35863567487155,Study B
81.34414879676314,68.46553620754045,Study B
36.566755182412514,32.51851320409538,Study B
26.473842896668693,21.193181440451475,Study B
0.0938026518767311,0.5178158469690831,Study B
179.70874630069497,152.92376127263466,Study B
53.142809785375825,42.58651023984744,Study B
25.84576252475771,40.65814356544359,Study B
29.6367277114906,46.795653114310646,Study B
111.82206559962727,86.2631772015932,Study B
153.25158374788072,132.6470802019955,Study B
111.38844858560299,98.7600422004653,Study B
48.44256264373411,65.38928140012628,Study B
37.6861836584062,36.59251347671123,Study B
36.57789274116451,33.61196355094362,Study B
200.71406408401623,218.2123935471708,Study B
63.56872574778261,79.07835894653168,Study B
27.52025414685548,24.141513484311705,Study B
1.2230917533720223,0.940839810286171,Study B
164.9466713433412,163.80049001481328,Study B
63.144676873761796,55.30522676833159,Study B
24.98110551087131,19.72667679660285,Study B
54.68054113150261,43.472360262687374,Study B
370.2114040822985,944.8271145929918,Study B
71.64055821020618,57.76860623347211,Study B
116.47329572996537,95.09537414001774,Study B
14.646450893296883,19.323544153334776,Study B
86.476688950109,77.94092240980089,Study B
32.751794749736085,31.559610370947652,Study B
112.95533535868267,117.39498153379957,Study B
410.25830500004156,316.99041247011377,Study B
75.3110394603911,68.32819748085369,Study B
53.638482308780056,46.90855140701319,Study B
171.8330805050145,237.52074458001664,Study B
196.36446650363948,168.2221202107541,Study B
193.1884184076778,234.5015820125813,Study B
11.260048973541812,10.388923585386722,Study B
327.4594903474023,390.13699686557203,Study B
1.6137979771474456,2.015819173584052,Study B
70.53661579387308,139.33616927907838,Study B
0.462667757475819,0.5787282554364285,Study B
21.734284888286542,17.46160468644119,Study B
51.094964912470274,46.34339545315189,Study B
55.987243179756305,64.67991167134589,Study B
50.52614650631881,68.33223534965184,Study B
727.6990777717931,582.7097723260205,Study B
204.36818443038345,227.92930718565623,Study B
96.42127899478649,95.64305264646426,Study B
450.48008050272557,748.8625216603982,Study B
118.07903142643599,105.100911778327,Study B
306.01581754756205,463.6254048240396,Study B
28.466649722632535,57.79679921194749,Study B
107.02730843388174,145.48894520298703,Study B
14.784763322819805,23.36998749456042,Study B
225.54097422845842,445.63686537957744,Study B
111.57757720663008,211.91854832522478,Study B
624.0450119785955,2608.032982513085,Study B
6082.291067921278,5129.760929359666,Study B
31.177376486671488,23.982597297439607,Study B
117.87521099272035,96.40060891840231,Study B
233.37110664456105,253.6093991458491,Study B
341.20151587375915,307.7994668073497,Study B
558.0321795484186,827.061895217036,Study B
118.18571891105303,112.72240937915961,Study B
606.222810517932,905.469077378156,Study B
144.78593129178932,145.4524303124195,Study B
123.48860291174556,99.83170757882024,Study B
178.1317549265986,137.45293116868996,Study B
4.391267322014592,4.289792338221874,Study B
73.5141891223636,91.3386047237408,Study B
40.85327430655976,42.99717755981525,Study B
23.844804430873932,21.05257714771021,Study B
15.678741727507765,14.882781255201595,Study B
3.4909279121501156,10.250854662780286,Study B
115.24982573572133,148.72132092303428,Study B
7.600364808820541,7.875653787543036,Study B
531.622261819478,470.3453456348077,Study B
17.822852742998247,14.256788641355026,Study B
15.7727831079444,13.756737174009945,Study B
80.99025613203798,85.48310450963729,Study B
2.643327509957396,4.102930108728682,Study B
408.89156610481433,373.3469637432599,Study B
46.69595071579381,58.039808418586375,Study B
162.08214215344026,178.15010232291556,Study B
291.39436485618114,237.1334549379852,Study B
51.65087493454492,44.55790056640858,Study B
31.40547719505354,28.928054899853723,Study B
147.88535111330887,125.39005440334043,Study B
1032.5440486870762,872.1896983788686,Study B
136.2669442260636,105.48107784097367,Study B
12.782090227938905,10.128762338079223,Study B
2.067930037805241,1.5907154136963393,Study B
85.02860274493567,75.47368196405108,Study B
32.657358662125425,25.121045124711866,Study B
86.54156436238429,71.8335351641856,Study B
515.1111320831152,1061.566071037632,Study B
184.71112974420868,162.8610694140843,Study B
43.25827602780056,34.611682631859566,Study B
6.403306792399576,5.246779135452586,Study B
296.63586125215625,353.318308336294,Study B
165.20693517040166,361.26940818837073,Study B
71.79423234956143,80.67070030296262,Study B
175.8524325814974,145.5848811591291,Study B
3.018844106108334,2.9026364080304186,Study B
1.5606150903538416,1.200473146426032,Study B
9.351384070930301,8.084562688281277,Study B
12.824943460082736,11.061933919534216,Study B
787.0668913272636,638.5824028056427,Study B
160.1211783671053,154.76087006266488,Study B
1237.6517667397488,1424.2616983947564,Study B
1135.3963161241322,1104.868993729391,Study B
654.5111453005372,702.1596866414565,Study B
974.1808017622759,854.3681937613242,Study B
61.607595891784854,48.46661895376041,Study B
1.66064318436821,1.4005196658385861,Study B
663.5734910496643,626.3164252083244,Study B
724.098939935551,763.0526350758574,Study B
238.00311604921632,260.9746368686076,Study B
0.7469465786917514,0.5745742913013472,Study B
68.90640072002547,236.3364291652207,Study B
0.7328758771351834,0.9715509046115665,Study B
119.161252278037,100.81908923566772,Study B
213.93889898101202,212.57068482201086,Study B
345.41677331407885,285.15564718436923,Study B
0.7351008567335516,0.6521039014650903,Study B
756.3079883833316,792.4376389394963,Study B
21.746953153597026,17.610207393167997,Study B
26401.559457713603,23791.845214706864,Study B
10.690633227251286,8.26002414869398,Study B
4567.965526928195,5205.648301627626,Study B
1.6061598449328673,2.001170255385745,Study B
10.965844409203104,10.951013743626325,Study B
1.613485551928688,2.0209180680525214,Study B
45.82673226499159,40.17006655833992,Study B
0.5200864304927469,0.5733498929499069,Study B
441.59216609585917,370.73929180473294,Study B
0.158317407096025,0.12178262084309616,Study B
46.985927120394784,45.93276076019882,Study B
387.307079874295,415.5564897640639,Study B
79.94435828137287,69.1479740271566,Study B
939.6919014977484,921.5710455744354,Study B
66.49162657806804,98.74973162624279,Study B
276.5494800824342,380.98175999580303,Study B
421.4744841103575,467.09107267779416,Study B
42.922500926237525,65.15075645583808,Study B
109.04168829921869,140.22075061937716,Study B
44.275597421655604,40.55627966114274,Study B
13.733379242260678,11.799469208642694,Study B
33.65403053604437,52.85680127759564,Study B
14.293977305348587,18.829189438764395,Study B
101.82646768269493,116.7941728167298,Study B
274.94060094832037,386.28278220784546,Study B
9.42768432008771,10.743024690137084,Study B
132.01597736428067,145.92439884017656,Study B
39.97851233475925,47.1702101111339,Study B
2.367434555787428,3.5160600426797632,Study B
84.95157394836352,69.10479233903683,Study B
371.7412940161475,336.2091196709135,Study B
28.74945102792925,30.890547717178173,Study B
14.706519832145549,11.385627818651784,Study B
73.50108231777116,59.24525598233993,Study B
29.060751699976787,22.682565534180586,Study B
8.003891616572293,7.118915679512548,Study B
571.1080739477502,619.3965470550527,Study B
1.8899459655829383,1.6361052275672057,Study B
7.530990889585757,12.536746145213597,Study B
250.40379905766446,248.07915051826734,Study B
50.03294390381055,81.62074180860644,Study B
37.60482213345587,31.300763773115133,Study B
0.52822177634645,0.40632444334342305,Study B
0.346231885619058,0.2663322197069677,Study B
22.704274661598724,21.783190413140556,Study B
57.79906501665279,44.60665975450487,Study B
1.0577217196820041,0.8500922197945305,Study B
33.660829404065,30.58849175993569,Study B
20.351862058197614,16.259100823370144,Study B
0.1145932865868718,0.16106893745280254,Study B
23.162239915565998,35.56276403881794,Study B
76.75967425422513,74.3636861623716,Study B
5.637370470156403,4.336438823197233,Study B
315.78553562930165,424.39088688246017,Study B
123.04598870515653,239.7500240702683,Study B
34.26046300364802,478.66834634267894,Study B
32.08006457980537,34.099823210162576,Study B
6.211022082284079,5.037634405997905,Study B
9.597264220647768,14.786831076998283,Study B
4.774897106390431,4.178491545751353,Study B
11.373673705385436,28.363796276784537,Study B
9.693994280507662,8.660102892451455,Study B
0.9872867052186839,0.7594513117066799,Study B
93.16963359622355,170.2579069571429,Study B
1.32028284742219,1.0156021903247614,Study B
426.0029669367165,347.4335943797244,Study B
15.750734308810886,18.56083487469621,Study B
17.981997085420222,14.347451456376632,Study B
34.436606742478936,34.160566567051326,Study B
2.42008419596493,2.6415081592579313,Study B
72.41721690660908,109.20654590106528,Study B
13.308408568562166,12.016442993753095,Study B
11.398247234535233,13.47569938445186,Study B
21.40998226769124,24.496549051011883,Study B
138.00924991997482,192.85238225572454,Study B
162.9994484255655,286.96612269541214,Study B
192.06539379807987,148.86094393327852,Study B
8.196425043492928,8.30634295117735,Study B
3.7892649117400197,14.15825995267853,Study B
17.990945733195243,16.027594492034073,Study B
163.32843768457232,152.8123443377111,Study B
725.1558617095346,685.2138109304872,Study B
64.09138614568076,101.54625290529432,Study B
1.9558418429248021,1.6159087155542855,Study B
25.53330467750552,26.07574675482243,Study B
32.92424919532998,39.48238393846762,Study B
2.517172151793665,1.9362862706105117,Study B
31.87650582965826,36.133135384666325,Study B
106.06131089409855,94.66656504070846,Study B
47.83383599660627,43.21774296008851,Study B
56.76209236789216,113.25795699840917,Study B
44.10524963438442,36.44403753161587,Study B
6.978860772422861,8.351656294425485,Study B
7.2279579904304585,11.27024249144704,Study B
204.52322168349085,269.9748708212782,Study B
42.195628676154215,34.75516395181539,Study B
20.365237313046475,18.65936685192718,Study B
96.5622899598243,102.04607067646393,Study B
6.743865171667288,8.3800799795875,Study B
0.7515579041327438,0.5781214647174953,Study B
175.5129884072209,137.93775674600823,Study B
0.165791237856732,5.9211112132590245,Study B
592.0664012510531,580.611263650031,Study B
9.030719334865704,19.430183518261224,Study B
184.41677260148248,169.73640793143127,Study B
4.293418369505096,4.156724709552923,Study B
0.363737207185831,1.7281927246391007,Study B
171.91961360957023,211.45115529350429,Study B
355.5972550113376,949.6765640729847,Study B
2.294675023471081,5.192386640195647,Study B
5.773961309548313,4.5508890828469,Study B
36.369297705015924,28.48682463825256,Study B
189.97377265805233,152.80099545733563,Study B
1.8018232262483393,1.4589381218077777,Study B
1.7571421890321344,1.68589280839957,Study B
44.963681962540626,35.665251641065936,Study B
1.087378210923081,0.8364447776331392,Study B
1.469400096864662,1.216949470796714,Study B
156.92830823154637,150.31121446990022,Study B
14.049356375326573,14.769176695391378,Study B
17.106085486532763,13.824218032125156,Study B
40.05502284155458,122.63227186971929,Study B
18.363951129568527,18.43781976145157,Study B
7.047715922318567,5.977630291842961,Study B
2.3047995161746484,1.7729227047497296,Study B
0.49903666807284647,0.6437994719892649,Study B
9.390856038356073,7.223735414120057,Study B
379.4101386246771,1124.723348370962,Study B
3.001227224292206,56.87720825161106,Study B
47.08256333281137,44.370510787744294,Study B
446.5844451299545,552.9347791765542,Study B
15.711344396436527,16.830610159382477,Study B
122.03757289750823,178.40335265546247,Study B
22.80606191989761,23.595505757188196,Study B
1947.75042493747,1775.5263207100934,Study B
4319.448294688662,8457.254755589795,Study B
474.3710342025555,653.3922744715335,Study B
1353.8872709433726,1605.5031042633063,Study B
625.8158451665365,705.1514479330295,Study B
540.2456763625103,603.7672372502813,Study B
2.389061824118452,1.8377398647065015,Study B
89.82396350598779,140.2124308890105,Study B
573.6690627301523,650.2531232936603,Study B
1.0882581651662737,2.008549970732009,Study B
1.49110025241179,1.51770529257691,Study B
436.7455354273313,533.629423449369,Study B
253.97985224916957,233.68593395899526,Study B
117.59948897230989,104.39970598323634,Study B
147.14424002466177,158.73413491115545,Study B
122.25344192578143,103.77272748713946,Study B
14.224073605000617,15.332096676756152,Study B
12.229196094732444,9.479994174487858,Study B
263.195437862193,271.1512575130104,Study B
2.241875244654928,2.1577279388540447,Study B
25.254255919653193,23.980336070816936,Study B
45.38398184685632,40.684349107709146,Study B
6.486179508064962,6.621057369571172,Study B
13.740245119764756,13.179722279963189,Study B
23.95746985710729,26.36316636407635,Study B
3.6740581121133316,5.021327446361521,Study B
9.370268498296175,22.14820298980721,Study B
101.20844883781001,116.53913169548689,Study B
1.55540865448675,1.5307131664415825,Study B
18.606950143131677,25.03787157603883,Study B
5.133082021957277,3.9485246322748284,Study B
19.762685276063785,19.95300286348642,Study B
13.138034084396446,94.28496650113581,Study B
1.0607229426175184,1.6180635351823143,Study B
2.6957738448651534,2.4202390042687827,Study B
19.675187895604015,24.798258588227334,Study B
4.752081957708675,3.6919077875073545,Study B
46.8737113764394,38.0667123018424,Study B
0.8500671643723308,0.801772936706912,Study B
51.74132107072658,67.50031818738573,Study B
0.3884561641560011,0.40819281716050626,Study B
111.83861269392881,94.6338912532304,Study B
309.01079319621715,288.25539466695034,Study B
13.076832704528167,11.612922325521453,Study B
916.141760505531,798.3262754714158,Study B
76.70351202871448,67.56585115668422,Study B
106.55120389873562,125.01423176910012,Study B
51.82097353068841,44.41908971157209,Study B
1.5621271388907054,2.2283798594428976,Study B
65.26145257423798,55.706665475938266,Study B
10.2434402379558,21.56448775417059,Study B
349.00944306892023,570.1983328363917,Study B
380.84121336707346,314.17710169155856,Study B
8.88762649842323,8.136261327684016,Study B
42.22591329053047,32.777857001611196,Study B
681.3013125944101,636.0967068907278,Study B
57.70425678600553,60.21947990014867,Study B
223.50730169099543,258.48539928433183,Study B
1470.5576632020088,1151.2007622156784,Study B
275.4537700294135,214.59246648308016,Study B
2001.868349246534,1539.8987301896416,Study B
82.4650006762236,83.68180152588519,Study B
35.59588211563494,27.49286277148516,Study B
96.50914433119456,108.14245632383562,Study B
8.488491184975274,7.514032052576303,Study B
8.878098094251587,6.829306226347375,Study B
6.398460908616473,4.921893006628055,Study B
205.52662656719266,181.94983030530938,Study B
73.39585067311455,62.2118204307048,Study B
22.36132703228848,18.130949653682244,Study B
61.040155361184816,48.96309810292361,Study B
0.36023535555602604,0.4958648860471853,Study B
14.472326253887985,15.072449857732217,Study B
23.580343715080016,22.86716832079697,Study B
1.119535801716213,6.048139354129196,Study B
87.98834088970308,78.40240610322215,Study B
0.6426696732247743,0.49436128709598026,Study B
13.480413430627062,10.590344166211914,Study B
223.06744957965785,214.2167359140435,Study B
486.95692756529905,414.8514362467808,Study B
120.9066511418544,136.3946362665128,Study B
129.3675803901543,110.05416854185248,Study B
46.78172487593468,257.8473386915887,Study B
158.92714430763948,270.8941834121256,Study B
182.73817750501127,504.24132004064415,Study B
140.05140339387916,141.58412277452493,Study B
819.7254965580471,796.1501607835778,Study B
230.69558050758548,313.0462956358333,Study B
81.58990228640037,71.67430613217434,Study B
18.58935759016478,17.870726548102777,Study B
48.54339179072207,57.28062725399492,Study B
240.2019256237614,522.9837208744705,Study B
67.5802935218883,57.00065156576625,Study B
69.27810436584592,84.65554820326669,Study B
288.3836288798419,327.19224509476703,Study B
20.251542442231887,16.256251746761208,Study B
5.255163522440886,4.042433478800681,Study B
637.1672827997835,502.3883680489165,Study B
1.111334300827021,0.8548725390977084,Study B
5328.128931841628,6017.08100680146,Study B
30.251299539936035,35.0376424554032,Study B
169.53372763400495,210.8903840475001,Study B
179.40767697312313,144.712211878261,Study B
3008.0283761730334,3059.4627098727933,Study B
213.33066298983582,219.06117783624398,Study B
473.89693333367285,639.9904981513563,Study B
424.5991432270065,384.8168983169644,Study B
201.4535396862313,298.5103531657519,Study B
48.62778825574591,62.21614677702853,Study B
109.74953336952406,107.89293762203951,Study B
46.4693687814523,51.957859489869556,Study B
3003.9350081140847,4861.813698465476,Study B
27.681106885123313,27.201734441930704,Study B
128.1690199310286,558.3570127503966,Study B
182.61727306474387,151.9615564780361,Study B
2792.830444598608,4444.914577880309,Study B
3.890550462702623,3.0291912528873146,Study B
1.5835068617004129,1.3047239052857529,Study B
243.85976707018546,295.97561606271586,Study B
14.425213835649899,13.283829606281996,Study B
18.49364173320476,25.32151275184479,Study B
263.5420505003552,248.43542290733077,Study B
95.10109665406438,73.56185496004112,Study B
16.136068374521138,12.412360288093184,Study B
267.56633671656454,284.05105528958666,Study B
3.471021053698115,2.7566578991301394,Study B
167.0037528374546,149.991245954319,Study B
34.57613055405252,61.66984394670234,Study B
31.22583500344688,34.81239648581486,Study B
0.14170824367975698,0.256881459251086,Study B
1.223718833767407,1.0142424352839836,Study B
0.573658015210286,0.44127539631560464,Study B
52.058222109116606,57.182202076027835,Study B
196.1312226710099,151.8708715904067,Study B
32.83243069723913,29.915551064499006,Study B
634.3516645666922,617.4823526824276,Study B
398.2570975112583,509.4493927435182,Study B
318.70798030914557,276.997436451943,Study B
5.197059321460118,5.160540219026818,Study B
27.28660494826413,24.686330264201104,Study B
6.485508627571116,7.286379448547111,Study B
7.666522862319506,6.020427110416506,Study B
23.227116104104574,43.741275080433425,Study B
0.363979781454784,0.2799844472729108,Study B
214.19892399321094,327.33832917802255,Study B
74.49247576786419,87.33134272360242,Study B
65.12848812672267,80.58153841108172,Study B
1222.913581930164,1373.631430376707,Study B
502.0260445649836,578.551780604901,Study B
184.48391341434035,219.3676426075511,Study B
1.479602525145544,1.8025765158722584,Study B
5.292440436557513,6.394660169663118,Study B
30.87400356926151,27.360107181105324,Study B
44.792669628406784,109.82484375734455,Study B
136.911003152011,139.41762915270948,Study B
384.050026897984,329.61240040832826,Study B
815.2387318058996,1092.216230587629,Study B
38.49660336574542,33.523805127619916,Study B
70.7894257571289,214.80230195166692,Study B
155.19476098594313,147.51234112054442,Study B
95.29906268796299,81.95659979967992,Study B
0.262226265257516,1.4474606757053563,Study B
223.01790385051618,183.24349948365574,Study B
351.4636200115578,307.5335938396339,Study B
11.877011009619407,9.455286233973142,Study B
33.298899018984955,34.48590920784011,Study B
818.4455885372165,833.5249285192028,Study B
450.29143718661754,438.1130663797663,Study B
571.2052308376252,533.7160466040167,Study B
372.99442859590033,445.42109036941935,Study B
8.164708608469134,10.278514907435325,Study B
668.7991703102032,954.0766479963708,Study B
3.1231092756189396,4.367708044934517,Study B
75.82448820869932,72.24884555908373,Study B
130.21910775952182,187.75195493576516,Study B
17.536312102464734,18.94128655204866,Study B
537.2159744666662,453.64838462973916,Study B
142.78376766575204,120.21757741616632,Study B
341.37390361782917,317.3691995398967,Study B
149.6884624829842,174.86509122273185,Study B
37.651523264854795,42.448322070248906,Study B
364.57610644716357,444.52144392238216,Study B
474.76462781794163,552.7966120762541,Study B
6.36514816589043,4.896267819915715,Study B
379804.32336088625,521093.33881384815,Study B
177.83879394970538,303.24702869743464,Study B
95.40385748868461,91.42480349633958,Study B
112.21095425331498,133.90254575569517,Study B
5789.419427441461,5496.808600135023,Study B
187.02175826801732,184.6370077640499,Study B
39.924197629018536,103.92314842537047,Study B
125.27253253584419,111.43716680568463,Study B
555.6776606965153,638.9751633168634,Study B
4.088753929110748,7.0447199880482065,Study B
22.397031306603893,19.892109551893586,Study B
3861.313876329682,4768.887508775352,Study B
4.918310790627094,4.303166216656532,Study B
743.763526935142,848.4080828263258,Study B
35.10301334784347,29.39739075359804,Study B
994.2401169553923,1077.5047762720699,Study B
293.982758248953,405.59505565240585,Study B
415.5456622627241,337.23017042991347,Study B
413.24772644874685,355.87620096432937,Study B
103.36046614493118,110.22541727754212,Study B
308.8746163550569,312.5518031728631,Study B
1561.9783802478182,1256.5066906265815,Study B
4006.325050307268,8854.931074152038,Study B
42.54765254969961,80.57907793659739,Study B
60.56933102617764,48.87888511087024,Study B
1.455433194713793,2.106022051716017,Study B
43.73147302585357,54.02104571129776,Study B
22.6277011430566,21.179402587321995,Study B
478.4610739993909,368.22026340748704,Study B
247.98279936081113,227.52876811112398,Study B
238.96823457239347,281.127550924665,Study B
0.608366101339737,0.46797392410748995,Study B
2.027780677432318,1.8060349537509397,Study B
2.347105218916763,2.299272483136083,Study B
83.28609563035367,82.58018774458296,Study B
190.02422812092703,180.64797554422725,Study B
25.372992643207517,33.504899645709166,Study B
35.800001149197456,37.938388449517625,Study B
74.03443605443653,74.59284024041754,Study B
75.44842568681038,70.5680338696706,Study B
2.8230797129976226,2.8400897205940288,Study B
11.404569782016166,13.330261952597604,Study B
46.488435937760244,41.505739491374996,Study B
49.21030637754247,61.03501306139481,Study B
1.394451933842554,1.9605410452255834,Study B
23.811876457656584,23.378507002791768,Study B
385.980691981027,517.3897330585928,Study B
52.76255699237758,111.720291505889,Study B
198.38734761929442,161.71083892781527,Study B
23.750622403401728,103.1344105013327,Study B
43.579081096843666,36.949622081251476,Study B
121.38636870469152,96.53069964213185,Study B
1.618170474251616,1.28120664638654,Study B
0.496407711422379,0.38185208570952234,Study B
5.292407880962777,5.841271387974875,Study B
31.82425822695226,25.86596049180718,Study B
3.6105250048345985,2.8502471822587463,Study B
91.79562266278376,76.92440554717321,Study B
2.734203865695765,2.486260686485319,Study B
12.577926394056657,11.352493871074929,Study B
2.996651291735845,10.654648427626004,Study B
1.8451281506004649,2.2355648101468777,Study B
0.207849832677618,0.9255471690355532,Study B
47.802885866361216,41.126238923917256,Study B
23.55677266248378,20.745723552421204,Study B
143.08410069097962,111.45032509911223,Study B
286.5336438577803,255.2342091356048,Study B
0.1871606602233058,1.4722903925135389,Study B
189.48948467849567,209.4386306522151,Study B
156.53640128217182,122.56898892558738,Study B
0.368191341224337,0.31968423636555604,Study B
0.3837786411756154,12.54785186416645,Study B
104.10770374132748,81.0121428876578,Study B
365.6934963729764,312.29477801055947,Study B
7.586163702677204,11.37744995570142,Study B
11314.031246493312,9572.717823567506,Study B
131.78685375284275,161.4922422682999,Study B
646.8502007646335,578.6922142656175,Study B
137.90800245328606,148.57346847909182,Study B
31.347783280044478,27.759692219333125,Study B
46.55251703206658,38.98016360283451,Study B
0.695025106248331,0.8441063815468731,Study B
99.4441093553261,150.18705169941867,Study B
2.9814078438086,2.366310904546439,Study B
1.2644624833477827,3.314250051674553,Study B
16.345034693826943,14.145593320901563,Study B
7.193834629828965,20.360899091456588,Study B
6.725480022182559,5.246366426372561,Study B
99.64471595264506,115.37862318008582,Study B
40.01783781428513,92.27111933692593,Study B
108.06147669390714,93.64508375004506,Study B
25.749857364316476,31.101645553695825,Study B
53.153808319309995,53.79481152414514,Study B
192.6965063921209,302.7493400292685,Study B
75.13998985511985,89.24396763393912,Study B
0.112634215171066,1.2874333102306323,Study B
210.24300640490588,251.54830022262303,Study B
28.70345668007699,22.617466746867674,Study B
4.63199210734688,4.6490132575110925,Study B
60.03888900064835,89.35408512975746,Study B
2.2094981454930256,1.6996139580715581,Study B
0.5235935733262357,0.40276428717402746,Study B
1.26358326543878,0.9719871272606,Study B
43.69300293895118,46.78529280717722,Study B
15.814318558819073,14.226973653153685,Study B
83.38608084578519,86.48692263073971,Study B
54.548619638984576,45.562086864591755,Study B
210.69598067350393,175.58581204529935,Study B
21.90998842579794,98.33499630791516,Study B
272.44709494293863,212.44805588476112,Study B
98.38458474676176,77.9882458911953,Study B
72.09168031637323,61.923784164079095,Study B
472.0799691932765,428.7264332279993,Study B
1.0256010779310256,0.7889239061007889,Study B
146.1160847696994,126.86966322385246,Study B
120.24709736498144,99.13899707861772,Study B
185.5529290400936,253.84952141026645,Study B
139.96297618582437,118.22784668302356,Study B
658.9554363240156,619.915920083921,Study B
84.9374996156161,98.84339555106163,Study B
174.35253468543655,195.8705299753779,Study B
11.11563764606333,19.170886299720692,Study B
19.69993423320701,34.63170778723561,Study B
1.0586547055578006,0.9257647637335151,Study B
95.42182571286392,178.18599545224274,Study B
90.59620175513024,86.83035021707964,Study B
1182.6670240831786,1682.9926978590522,Study B
56.631198833921715,173.09476343430487,Study B
0.2188337885996443,2.420885973620957,Study B
0.1994470071460212,0.3357214133849617,Study B
43.528842784623855,33.854430317355416,Study B
30.17144081781973,23.76511098069001,Study B
59.78521362164746,47.476899681050995,Study B
461.28366879217884,543.8708849901777,Study B
16.136818513447576,17.621856390689363,Study B
9.225401763440152,10.22301664915695,Study B
1.5598832889679652,1.5464770381940225,Study B
44.12645054135986,44.03743350196488,Study B
8.09512579155053,6.782060183758664,Study B
179.73952010418358,143.00407993477586,Study B
319.4501218796726,332.15339673568445,Study B
265.0989498280256,244.07970794890537,Study B
63.57627591097712,49.63403017845757,Study B
410.60090067128056,450.94531240247454,Study B
4.071012282329269,3.4369503798505003,Study B
17.975028665000462,14.55590388273008,Study B
288.2935402388768,242.50549002066762,Study B
73.84784185514134,66.4703796807884,Study B
37.1569381707909,87.85470935537494,Study B
49.49986034895479,45.252917993229715,Study B
8.430709223600447,15.395430558114828,Study B
211.69063875783178,212.27003166265058,Study B
303.12740677865247,281.7571959315431,Study B
376.9158897697548,306.9396958611675,Study B
75.49647242639382,109.38689321229657,Study B
21.100046831125272,20.5956369515702,Study B
30.066956116054314,33.84412451715684,Study B
90.4684883125417,97.5353587536405,Study B
21.601411801626963,19.68522516717746,Study B
371.30735924916274,311.07301633625946,Study B
67.86830963600246,52.68037368820307,Study B
4.301019501635361,3.456351657678473,Study B
2.8630708121640542,2.648022124113178,Study B
3.016666810010385,2.873518667848467,Study B
5.839015105470587,4.600930464325572,Study B
4.966002546901998,4.166568775066356,Study B
20.234341983034884,15.637798703951272,Study B
7.1272318933755985,13.850297180372653,Study B
47.18110948251706,36.416262972106935,Study B
55.20467166281169,45.95366848243593,Study B
82.83076395302916,203.33261325903743,Study B
26.1542200207044,21.622269454026103,Study B
1.5911084884310616,1.3105713104631749,Study B
1.804496895288548,1.4609947903002456,Study B
0.6238704948190031,0.6622010192872556,Study B
0.9247672256944665,0.7113594043803588,Study B
5.6943149790007315,18.937992496693624,Study B
1.749345008078524,1.9027249573518232,Study B
1.93998049947538,1.4922926919041386,Study B
1.7300276447469571,3.3745922559535972,Study B
69.22236189463077,61.56291441798141,Study B
55.78567129538773,43.572406355838375,Study B
8.452263480216391,8.274078351309496,Study B
44.61768345622524,35.99846084197383,Study B
25.989501995291285,22.229713851895852,Study B
95.53147129482657,73.57238885384434,Study B
200.16188616097693,309.21728951035885,Study B
52.02172232772136,53.97896286194527,Study B
20.056623383796666,52.53754248398482,Study B
1.245781543044308,2.0739572032404787,Study B
2.5334964312188397,2.245228648294557,Study B
117.5723835074635,181.27258536508614,Study B
23.38048321910597,37.09418264517893,Study B
77.08197018047098,60.93656357069535,Study B
70.84989635000343,60.13999302688699,Study B
2.685335332203022,2.6309701455327703,Study B
73.17572658761128,75.70156446068839,Study B
1.896858956223242,1.8648878968769103,Study B
8.792779619403984,15.551365216202585,Study B
