gene,t-statistic,adj_p-value,effect size
PCDHB3,3.224725948755578,0.0020017536926288356,0.5874977023142094
ATP1B3,3.1596934792887392,0.0022477803064569687,0.5875256279750186
CIT,3.256315784128924,0.00191887623026478,0.5876112785750806
TRAM1L1,3.272137541864621,0.001885855210486535,0.5876696544245822
MIR4737,3.1376030788777896,0.0023573652832734305,0.5877024259471564
HRK,3.242632905240681,0.0019459904028125599,0.5878618437625461
OBP2A,3.2770366946754264,0.001872519026423349,0.587871919007998
FKBP14,3.2528355724799853,0.001920543256655113,0.5879048768897271
FZD3,3.2458446378480295,0.0019364499436198442,0.5879393016354836
DHH,3.24385442158749,0.0019409258626537722,0.5879628315998491
LRFN2,3.26994487016978,0.0018816818608600595,0.5880411264882917
TOR3A,3.2579155359637557,0.0019052122083655378,0.5880951509053942
FKTN,3.1869336071553747,0.002121123844434656,0.5881581274728223
SNTA1,3.181355545332162,0.002143527481214108,0.5881737110634084
BORA,3.2651262305806803,0.0018878140604771357,0.5881969227677847
ZNF137P,3.1170984484278486,0.002468593041039216,0.5885096324294412
ODAM,3.2801669388141126,0.0018514926701216634,0.5885591917043395
ENO2,3.2744250430366963,0.0018613990076771652,0.5885783484182657
SMG9,3.1176859809953927,0.0024644259464098005,0.5885789419563355
ZFP69B,3.1484911593279326,0.0022900901403946536,0.5886345601974091
ENTPD6,3.160197649168632,0.0022303800263261814,0.5887669379055243
SPATA5,3.155169623750664,0.002254846478504789,0.5887722196546145
CDS2,3.177880731551124,0.002149900741374903,0.5887801133459465
ZNF528,3.1562835114911225,0.0022488443059239366,0.5888166065680415
ABCA12,3.2427615108091095,0.0019265262466605275,0.5888536227881531
HNRNPUL2-BSCL2,3.1951665789089323,0.0020770987936548605,0.5889754310568485
ZNF865,3.1823886357728313,0.002127624019580739,0.5890189330192489
FIGN,3.2365134008043888,0.001936922279750712,0.5892047715882223
NME6,3.199678877533774,0.0020561742903449304,0.5892389071022353
LINGO1,3.2306927676828097,0.001950114309455688,0.5894034889410913
TRIP13,3.2843540177395654,0.0018251234504699848,0.5894150130465852
RFXAP,3.1840197236546537,0.0021153375000280304,0.5894271619358882
FBXL18,3.178745098975763,0.002137069719521041,0.5894782965679575
SMARCC2,3.1021302832045343,0.002558598052664773,0.5895298684473178
KHSRP,3.212442596644362,0.002004560125074105,0.5896294309467621
RPIA,3.2220271511837457,0.0019679517190678633,0.5899295136243121
SMARCD1,3.2330601476293745,0.0019331733434576877,0.5899789788631999
FAM83D,3.2881308793833153,0.001805807042622949,0.5899969766695029
TEAD3,3.164414037534343,0.0021958493520179705,0.5900169314794144
NEK5,3.2278142751519376,0.0019443269283290565,0.5902569801894443
ACYP1,3.207128707492919,0.0020127916497956508,0.5903209854892176
DBN1,3.2497963683557773,0.001877414464022986,0.5905120619539559
DSN1,3.2613037951469277,0.0018469396100215386,0.5906245009816878
DCAF7,3.258138140632522,0.001853483347630933,0.590676235354957
DOCK6,3.081626652882473,0.0027014810470091504,0.5908129668618696
TPM2,3.214394785169662,0.0019785381949290843,0.5908886744419054
FGFR3,3.2038531752399595,0.0020151097904607547,0.5910037447134272
ZFAND2B,3.1418621305752588,0.0023017037498805396,0.5911301838259745
TMCO3,3.180838958446042,0.0021074283407977873,0.5911348013909784
LINC00896,3.2515535931513835,0.0018610498805384723,0.5911648824173708
YARS2,3.229260828764368,0.0019241284099164905,0.5912222086437109
STRN4,3.1451429898504912,0.0022817639290061836,0.5913358849172984
G6PD,3.268204721895424,0.0018170365264815985,0.5913591238298984
DOCK1,3.1796757470097288,0.002107920877957877,0.591533337538069
LINC00626,3.276877155995626,0.0017929681927055688,0.5916316267867149
FKBP9,3.2393523877487773,0.00188525854784088,0.5917264686831748
LIN9,3.2644748330003717,0.0018134811383462672,0.5920093463386558
HAS2-AS1,3.2917866497734742,0.0017563341525039125,0.5920151082185445
PDZK1,3.2168659864714697,0.0019529515200328038,0.592044827796472
WDFY1,3.183285564357648,0.0020846070718670623,0.5921635788497859
DNAJC14,3.1975611765142493,0.0020220293510527895,0.5923382465660637
TRIM16,3.2963469222283153,0.0017317997300217265,0.5928128746582998
LMNB2,3.2939885647958675,0.0017351006679838922,0.5928588306036688
RPL23AP82,3.24584546117748,0.0018449520370376416,0.5930401858156337
MIR559,3.2955843137752487,0.001726465649193642,0.593143270358098
CKAP5,3.2804806109946303,0.001756143680596815,0.5931486751028601
ZFP62,3.179004893431595,0.002092829703987559,0.5931854362555445
DNAJC5,3.221327498558153,0.0019208449879371244,0.593207594168748
SLC25A48,3.288922949428837,0.00173734494961939,0.5932284265975845
TTC34,3.236389819529449,0.0018692119550292126,0.5933165217689168
METTL18,3.191456521089392,0.002035770839671415,0.5933194881242482
PACS2,3.1809053427374323,0.0020813435652868376,0.5934451953605245
C10orf95,3.180802154260558,0.00208053784956402,0.5935686329300935
SPRY3,3.1552913496013524,0.002207466531158758,0.5936127341626937
LRP4-AS1,3.2754179833094605,0.0017586065673196947,0.59362060583445
FHAD1,3.270761854792971,0.001768742182769894,0.5936612917492425
DCP2,3.197145669171588,0.0020064964841130088,0.5937692879460559
TMEM150A,3.16077664261027,0.0021769464194915412,0.5937862644619771
PCDH12,3.1623301260185595,0.002168180507079533,0.5938660173731048
FAM66A,3.2552689223669447,0.001803894254959288,0.5939355235153301
SLC16A12,3.2063076342500563,0.001964213124668019,0.5941888824279268
MRAS,3.303393324690399,0.001690688601341412,0.5942365434293982
MIR369,3.2453022656946358,0.0018260236642152663,0.5943592395986229
SDHAP1,3.1967244088631275,0.0019996370019844984,0.5945328901270827
MFHAS1,3.198740271772872,0.0019910738216576407,0.5945367563222429
MAST1,3.312152239335319,0.0016652999176098898,0.5947686355655607
SH2D4B,3.207323294584636,0.001952857583555312,0.5948034712334878
DLEU2,3.2344638545352558,0.0018525454534731366,0.5948987281748267
TRIM17,3.317549465135062,0.001653840556321357,0.5949160599161494
JAM3,3.2703697926884012,0.0017421138367590568,0.5952794625390085
SNORD114-13,3.3139280669035274,0.0016504505139086957,0.5953648682167404
HEATR1,3.2835496586893833,0.0017084236989093492,0.5954105561823981
VPS33B,3.207212862536296,0.0019460531820289695,0.5954315835378302
INPP5F,3.1875535252274427,0.002028498070688777,0.5956687681660108
CROCC,3.259269453826055,0.0017617300510743802,0.5959155145326563
RPS3,3.2753016592861095,0.0017190606550306926,0.5959331246644517
GALR3,3.268982854501228,0.0017345976928455514,0.5959646592958625
KDELR1,3.260711474653961,0.001756415221706016,0.5959989089479116
DSC2,3.2499799081547893,0.0017871366872615636,0.5960392862352021
TMEM91,3.115692196265989,0.0024360153661158773,0.5961624870401353
SOCS5,3.1803096263766255,0.002058160380414173,0.5961648025583391
UBOX5,3.228987923209226,0.0018527537264703467,0.5963123042440099
IST1,3.209207153782902,0.0019264862193205438,0.5964648183260556
IRGQ,3.1613257473562637,0.00215314751183919,0.5964903253878889
ANKRD20A11P,3.2265023599443072,0.0018580395749334744,0.5966107095711694
ALDH3A1,3.3018658917959507,0.0016485048738759823,0.5966117665324466
HUNK,3.3274195519968583,0.0016042051176516855,0.5966339287968955
CEP112,3.2552354743110605,0.0017613460271375676,0.5967364299996972
TTC5,3.238523094330724,0.001814054485750251,0.5967565008067547
LRIG3,3.254965654835408,0.0017609016880856566,0.5968241244923153
VPS35,3.2473497831889024,0.001783786604820422,0.5968642534549519
TRIM28,3.2922762919913504,0.001663815359913216,0.5968746373546934
PHF19,3.281033584237564,0.0016887601263348925,0.5969330934630113
CCDC102A,3.3077693036576177,0.001631141840271271,0.596943270815041
PIK3R3,3.273278732038453,0.0017075029963869507,0.5969786625494877
GUCY2C,3.332583404212693,0.0015880755361458174,0.5970672101428371
STX6,3.236944089705729,0.001812513292364596,0.5972996819235142
HAPLN3,3.196370951035071,0.001971904986821689,0.5974175336508522
PRKAB1,3.227649920207488,0.0018441100573586711,0.5974263082804083
BTN2A1,3.1871635854415707,0.0020137132015063783,0.5975068139135331
P2RY2,3.268975035988331,0.0017094564644883142,0.5976073519061575
PTPRA,3.256096296024525,0.0017448342401262477,0.5977315594304856
FZD6,3.25222390678636,0.0017567463443266117,0.5977319182161163
GUCY1B2,3.3254254050096166,0.0015841982127712219,0.597815725272873
AMDHD2,3.200718542707479,0.0019485564520849777,0.5978454667664483
IMPDH2,3.3184562603154273,0.0015946185495438758,0.5978815574962655
NCOA3,3.288740987644796,0.0016531780664453524,0.5980022003341563
FOXD4L1,3.2939935612102844,0.0016408872931323497,0.5980175678551197
ZNF518A,3.2434435965026256,0.0017806667300734706,0.5980787876405038
HMGN4,3.230561912896186,0.0018256379749729008,0.5980954452319174
ZFHX3,3.2399707833614038,0.0017921461239180955,0.5981036774186629
ARHGEF39,3.325342695038335,0.0015785808392795233,0.5981203065023879
BOD1,3.2530423034449383,0.001748469074217217,0.5981616110625659
IGLL1,3.251287025491669,0.001753080813569997,0.5982327137031783
IKBIP,3.2698715530534654,0.001693906460310452,0.5985084851423215
MYBPC2,3.1115217119101684,0.0024602846831411197,0.5985095701370717
ZNF519,3.267063008511975,0.001700389991629831,0.5986103563374325
TFCP2,3.20030643152035,0.0019426456885616864,0.5986969805351239
ZNRF1,3.195522270141944,0.0019627443545729233,0.598898536707401
ACBD6,3.2453907110675644,0.0017633705987631443,0.5989508081295203
VANGL2,3.3364217644734016,0.001545377792201923,0.5989651438939187
PPIP5K1,3.18656154971994,0.002004821487880151,0.5989756644113143
DNASE1,3.158219829797504,0.0021550687172745484,0.599024303330109
DAP,3.2690911931194004,0.0016869831950318684,0.5991595406970144
CHRNG,3.3302295647647973,0.0015502311647560539,0.599220253483165
SKAP2,3.267252722025044,0.001691091227436113,0.5992456165720653
SPDL1,3.32911714554338,0.0015504676130279418,0.5993068519739327
RAP2A,3.188734589599963,0.001990826032260792,0.5994247398960045
TPBGL,3.2532151028489045,0.0017312878753011484,0.599460823420399
WDR27,3.1798435555812024,0.002034154883272464,0.5995842796331623
DAB2IP,3.243610400259917,0.0017600093106399245,0.5997505621991043
KAT7,3.250942623884655,0.0017336860798840823,0.5998735937379728
SMARCE1,3.2540097815359594,0.001723346642578434,0.5998972399457282
WDR83,3.2315810719528306,0.0018018006688522875,0.5999143394395754
ILF2,3.292402275227236,0.0016146822777547104,0.599921841888274
MAGEF1,3.2372617146464426,0.0017797850070655997,0.6000021847212975
VPS54,3.214524436028154,0.0018686988922691215,0.6000387412131343
CENPL,3.325071334790685,0.0015430430784109592,0.6001163794984719
FBXL13,3.1337391447262815,0.002302259730605361,0.6001208023956961
SPIN4,3.3082800345434054,0.0015744093463061753,0.6001998227859313
CCDC115,3.251071341414967,0.0017289047778369611,0.6002399763810153
VPS45,3.200004242557645,0.0019308056283657011,0.6002758806922539
MXRA7,3.247472935350237,0.001738486203920741,0.6004648755046759
DLK2,3.294155185947789,0.0015982344426747894,0.600744805433104
TULP4,3.1902795985317116,0.0019737048745689816,0.6007515328843672
NIPAL3,3.1909215566848204,0.0019703615836481896,0.600778267784283
FAM216A,3.314126604541113,0.0015513245016722174,0.6008808659267278
FAM200A,3.2261976390769536,0.0018127310784844901,0.6009066182780974
CPD,3.2259386172309013,0.0018136510281356124,0.6009184537764791
WASF3,3.3120334490240744,0.0015523645731533656,0.6010901721725045
CEP128,3.3038056498217414,0.0015697198119444895,0.6011339122966549
DUSP7,3.296483321291428,0.0015849099090945572,0.6012715600950477
STK39,3.3415519010840318,0.0014945506466871156,0.6013057740402494
WDR5,3.278459294938782,0.0016306919776111865,0.6013758113891807
WDR62,3.356310845048785,0.0014692755422604936,0.601522091423282
KITLG,3.3475585842431257,0.0014798903522609803,0.6016131527751752
CELSR3,3.35162061361443,0.001471946668023396,0.6017261566294665
ITPRIPL1,3.349137078513978,0.0014744120102331176,0.6017883578639835
BBS7,3.253351115663733,0.0017029757282375278,0.6018425531926628
TCFL5,3.2909213580741077,0.0015901919537285518,0.601888649840952
CGREF1,3.3392151786202877,0.0014872938999826043,0.6019389482338859
BRD7,3.267364191221656,0.0016558717774257767,0.6019823897470534
WASF2,3.291141990374674,0.0015873161776113142,0.6020577789754528
COMMD7,3.260232998072659,0.0016768267733610071,0.6021304484678118
TARBP2,3.2738331993574916,0.0016331512914661238,0.602238405737859
KCNJ2,3.2540674264360434,0.001695100930294956,0.6023415900440439
SMG6,3.2423962606472907,0.0017363931279411795,0.6023625488677437
APOBEC3D,3.2920347178524425,0.0015800753359874568,0.6024222766769813
FMNL3,3.2477142290536896,0.0017162721315259505,0.6024411779174086
PYCR1,3.3648525736627968,0.0014403703892274012,0.602483370489351
MERTK,3.3127027454937217,0.0015289017514264528,0.60253388596647
TNFRSF4,3.280994219396577,0.0016075283891751853,0.6026250311924575
SUGP1,3.217924485332123,0.0018314962520735705,0.6026920957501953
PLXND1,3.235570779008975,0.001758880787805264,0.6027154380382516
CBX2,3.363381518621622,0.001436927687027357,0.6027706712139632
BCORL1,3.2571779825829004,0.0016795324933497695,0.6028058396314013
C8orf37,3.233043188247204,0.001767211569937913,0.6028896565881473
TOMM40L,3.2653847077079945,0.001650804639890778,0.6029594694264694
POLH,3.275172708638404,0.0016199974969134706,0.6029973713860702
LMLN,3.2259231122273806,0.0017950231885332033,0.6030099319109612
PYGB,3.201997934066098,0.0019016055470735555,0.6030148746002462
LPCAT2,3.347465093895976,0.0014536178310525876,0.6031284560734712
ARL2,3.3428829131470064,0.0014599570756191427,0.6031990999832048
MIPEPP3,3.196394157872795,0.001926867024876531,0.6033333999364485
PRKG1-AS1,3.371593379307566,0.0014152567051576785,0.6033924489360698
PIP5K1B,3.3707370290333394,0.0014153003847299959,0.6034461373153914
SCAF1,3.2462343275995833,0.0017104076300578997,0.6035784955221434
SLCO4A1,3.3339948087581304,0.0014659888711983447,0.6038141717997682
PRKAR1B,3.254331982576812,0.0016789159694784624,0.6038151411639068
DPYSL2,3.304692334791776,0.001529373795283504,0.603817168600772
WWTR1-AS1,3.2630502013866938,0.0016489764528241975,0.6038272780078718
CDX1,3.195291464982691,0.001928652129615858,0.6039777760370073
SNHG12,3.266250096222866,0.0016366368680130541,0.603997129303962
CRB2,3.3745111135073422,0.0014000272098639575,0.6040311754421678
HTR4,3.3749603875310012,0.0013977567828078975,0.6041261946642101
MSL1,3.2494815471775773,0.001692765408057074,0.604181943694107
KCTD2,3.3002210964997594,0.0015350326751040855,0.6042377048155712
POLR3F,3.297925077277958,0.0015386561214840522,0.6044202944150163
MAPKAPK5-AS1,3.265561880524848,0.0016343056572558838,0.6044325148339409
TIGD5,3.2745041093733556,0.0016032091107749372,0.604651106651153
ROBO3,3.2479286334645057,0.001693072452130528,0.6047723943536192
FAM86DP,3.3035873106029046,0.0015188349079522099,0.6048301889027219
ANK1,3.378038206663839,0.0013804782417955515,0.6048783267569022
ING5,3.2792436953735256,0.0015836499257897531,0.6050997388361802
PFN4,3.3614191965087055,0.0013987135397984449,0.6051183454665773
RBM19,3.2910269356700406,0.001548393025995573,0.6051598037345846
CHST3,3.370293206621979,0.0013813509908483367,0.6053964430248696
FIZ1,3.248167653480435,0.0016866612464572857,0.605396882928933
FAM66B,3.3451925929455983,0.001420692253387755,0.6054160696389951
FAXC,3.3615649166879105,0.0013934527105101233,0.6054241117523126
CASP12,3.3644086875145667,0.0013867567220460107,0.6055726822162834
ERMP1,3.3029874963286594,0.001509159112535013,0.6057274304418503
STK11IP,3.2134971025975623,0.0018301909781032644,0.6057325688382893
DYNC1H1,3.288074498047862,0.0015502497775367141,0.6057345375506861
TRIM62,3.2766534487553582,0.0015845087775988335,0.605771569583984
BCAP31,3.2544543752589217,0.0016596178992422355,0.6058175542083108
DIP2A,3.1992555460687586,0.001897982724455487,0.6060218263374537
SLC12A4,3.21724557795271,0.001810810259137404,0.6060661906289866
C3orf22,3.2528777584561466,0.0016631955444555925,0.6060718145491396
CTC1,3.2621885319775266,0.0016295459068468442,0.6060834416761006
SMARCC1,3.340370447452252,0.0014186031803834081,0.6061620563673372
SLC25A21-AS1,3.362495538102042,0.0013790236908308542,0.6062283649582261
CTDNEP1,3.284617757678204,0.001555062884804376,0.6062306635043335
C12orf73,3.295935825206828,0.00152196037511134,0.6062534373949825
AGO1,3.2535290538973793,0.001659124392650484,0.6062639911346859
MAP7D2,3.3883900908441285,0.0013421315692935137,0.6063552535370139
CEP290,3.2389272430828564,0.0017148007208905712,0.606394313791959
ZNF280C,3.315971031640063,0.0014661991211152253,0.6065609907563985
EFR3B,3.371880840572443,0.0013592080730580177,0.6065910344474326
PSMD4,3.291881279686815,0.0015294101294892966,0.6066158509571221
ARHGEF40,3.259673260166385,0.0016336076778515202,0.6066196680983702
CPSF1,3.2817110373224594,0.001557021557910763,0.6068986889357287
CCDC88A,3.3422316979110955,0.0014039710393811355,0.6069316728580963
PCDHA7,3.345591923160109,0.0013907816069031298,0.6074044943587156
ATXN2L,3.2502646690343817,0.0016620713976956576,0.6074146387632758
ITGA11,3.1123875783775317,0.0024608501748405918,0.6074278184288284
DTNBP1,3.307670744269639,0.0014764648584103068,0.6074434201126147
TGM1,3.2822943783892873,0.0015484542926124034,0.6075723160498913
ZNF525,3.2938313808296655,0.001513177600166161,0.6075953293490406
ADARB1,3.2542261837350637,0.0016453191821076342,0.6076190245846314
KDM4A-AS1,3.309599873228867,0.0014691908166052988,0.6076351300627466
FAM161A,3.349290953606259,0.0013788787132751272,0.607749051858654
SLC25A21,3.371396688562321,0.001340891747661652,0.6077837222882226
RTKN2,3.386250268144923,0.0013202187636085368,0.6077868407343026
MIR411,3.3995746843924515,0.0013032176221861485,0.6078740496640662
ZNF497,3.309305418318566,0.001466517843043573,0.6079345623301418
KLC2,3.285241983271626,0.0015348822904981325,0.6080116674967103
NOTCH3,3.2414047515222792,0.0016926951201213082,0.6080629190623043
ZNF608,3.3480034879685974,0.001375957705726342,0.608134129118768
IL18BP,3.2482619645793993,0.001664047564572786,0.6081954937870028
RFXANK,3.29914856541274,0.0014913778778844677,0.6082051389152089
THAP11,3.3132478322377383,0.0014529430614615224,0.6082235736389145
TMEM199,3.2817886423756413,0.0015428888309540194,0.6083178991093713
TNRC18,3.274019491035253,0.0015678439355334812,0.6083952208455271
TREML1,3.3101037409524956,0.0014574679082106257,0.6085502899558765
SNORD12B,3.3526895075556795,0.00135904313716078,0.6087119796305916
IP6K2,3.2594757878890577,0.001615239265890357,0.6089427560030681
AGFG2,3.3004049788505907,0.0014792215278777896,0.6090256402519931
MME,3.402594051442266,0.001280189444291391,0.6090277792251593
RNASEH2B-AS1,3.2620718860160665,0.0016040693575206687,0.609137245018683
CHD8,3.2903085426275673,0.001508181568283157,0.60914424446748
ZNF431,3.3117630774823197,0.0014459232830894093,0.6091979186669028
ATRIP,3.350161843833134,0.001357127502923016,0.6092125806007942
C11orf68,3.3249767613005194,0.001410466555729782,0.6093608592935346
CHD6,3.2687335170591654,0.0015776645434157504,0.6094127153794324
NR2C2,3.2851649748961003,0.0015210912732119052,0.6095027956347899
BTNL9,3.25204974042868,0.0016394211122963832,0.6095616052523748
