gene_symbol,GSM2388498,GSM2388499,GSM2388500,GSM2388501,GSM2388502,GSM2388503,GSM2388504,GSM2388505,GSM2388506,GSM2388507,GSM2388508,GSM2388509,GSM2388510
SPC24,0,0.23084,0.22725,1.0047,2.39017,22.55054,0.18406,20.52042,14.71163,1.14137,0.15892,40.79017,1.73131
IP6K3,9.52982,2.88551,1.24986,1.10517,0,0.6062,28.89803,0,13.6608,0.16305,12.07778,5.77451,2.30841
LEMD2,0,24.12286,1.70436,26.72514,0,39.03911,31.38289,1.12862,8.75692,19.72942,75.80396,45.45892,11.2535
ALOX15,0,0,0,0,0,0,0,0,0,0,0.31784,0.12286,0
TREML1,0,0,0.11362,0,0,0,0,2.35985,0,0,0,0,0
ADCY10P1,0,1.1542,2.15886,0,0,0,0.09203,0.1026,0,0,1.58918,11.54902,0.28855
ZNF653,0,0,0.11362,0,0.26557,8.85048,0.18406,0.1026,28.19728,10.10929,0,8.47747,1.73131
MED11,0.14224,0.5771,0,0.30141,1.0623,0.24248,0.46016,0.51301,0.70055,0.16305,10.64752,80.47458,0.86565
CXCL16,19.34411,22.96866,0.4545,64.60249,5.57705,1.81859,10.6757,24.93231,58.49623,30.98009,41.1598,94.97229,9.23364
SCIMP,2.98696,9.46447,0,1.30612,0,0.72744,0.82829,0.92342,0.17514,3.50564,0.15892,1.10576,2.01986
RNASEK-C17orf49,0,0.5771,0,0,0,6.54693,0,92.03407,0,0,0,0,0
BCL6B,0,10.04157,0.56812,0.20094,0.79672,0.72744,0.2761,1.33383,2.45194,0.81527,0.79459,0,2.01986
ASGR2,77.23421,138.50447,227.70243,0.10047,39.83609,30.55235,213.69816,504.18663,331.71214,110.14236,763.76068,602.6379,25.10395
TNFSF13,0.14224,0.69252,0.22725,0.20094,0.53115,1.81859,6.99443,7.38735,16.28787,9.78319,23.83772,0.61431,0
SENP3,0.56894,0.92336,0.34087,0.20094,10.09181,0.84868,7.82271,70.69283,19.96578,104.4355,84.54446,14.49771,5.77102
FGF11,0,0.80794,0,63.99967,0.26557,2.18231,0,0,0,4.97312,0,3.80872,0
EIF4A1,526.13141,396.93074,3.52234,175.11998,22.83936,31.15855,156.08617,355.1058,571.82689,388.14787,177.03483,213.7798,42.12847
RPL26,273.66229,470.22269,3.63597,2266.51272,29.74428,211.68414,160.59573,403.43138,249.74736,28.45276,141.11933,291.42856,61.17285
CCDC42,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR3K,0,1.96215,0.56812,0.10047,0.79672,11.88147,0.36813,1.74424,13.6608,0.89679,31.62471,0.73717,0.86565
SNRNP25,0,2.77009,0,0.20094,1.85902,36.73556,1.38048,40.11741,17.16356,0.16305,46.08627,7.24886,0.5771
PRR35,0,0,0,0,0,0,0,0,0,0,0,0,0.28855
WDR90,0.28447,0,0,8.8414,6.63935,22.4293,50.89366,6.05352,1.22597,0.48916,8.89942,32.18983,5.77102
JMJD8,0.56894,6.69438,0.22725,12.65928,11.68525,118.32974,93.78055,35.60292,12.60997,12.22898,107.26976,6.38882,7.21378
CCDC78,0,0,0,2.51176,1.59344,0.84868,3.58925,0.2052,0,0,5.56214,0,0.28855
SSTR5,0,0,0,0,0,0,0,0,0,0,0,0,0
SPSB3,1.28013,1.1542,0.22725,16.17574,10.09181,46.55596,143.66186,27.80516,8.58178,1.14137,77.8699,13.76054,3.46261
MEIOB,0,0,0,0.10047,0,1.21239,0,0,0,0,0,0,0
HS3ST6,0,0,0,0,0,0,0,0,0,0,0,0,0
C16orf59,0,0,0,1.10517,0.26557,0,0.55219,29.03639,0,0.24458,0.15892,43.24741,0.86565
CCNF,0,0.92336,0.11362,3.21505,8.49837,1.21239,0.64422,6.25873,0,0.97832,1.90702,31.69838,7.50233
TBC1D24,0.14224,0.92336,0.11362,6.53058,18.85575,8.608,21.16735,8.61857,0.17514,41.1709,25.90366,1.22862,6.92523
AMDHD2,0,0,0,10.04704,9.56066,0.36372,0.36813,3.79628,0,14.51172,8.7405,13.39195,6.34813
NTN3,0,0,0,0.70329,0,0,0,0,0,0,0,0,0.86565
BICDL2,0,0,0,0.10047,0,0,0,0,0.17514,0.73374,2.70161,0,0
PAQR4,0,0,0,0.10047,3.18689,0,0,0,0.87569,3.66869,0,0,1.44276
FLYWCH2,0,0.11542,0,37.77689,1.85902,23.15674,0.09203,3.07806,10.15803,0.24458,0.31784,5.1602,2.01986
ZG16B,0,0,0,0,0,0.12124,0,0,0,3.66869,0,0,0.28855
ZNF75A,0.14224,0.23084,0.22725,17.6828,20.71477,10.06288,0.46016,1.43643,0,1.30442,1.58918,18.30643,7.79088
ADCY9,0.14224,1.84673,0.56812,2.7127,67.98692,1.93983,40.03389,11.59404,0,89.43462,25.90366,7.37172,26.54671
SHANK2,250.90452,44.32143,35.45068,0.90423,31.86887,12.48767,17.94623,5.23271,71.28133,13.69646,20.50044,5.77451,45.30253
CLPB,9.67206,5.88644,14.31662,0.30141,5.31148,0,0.18406,0,0.17514,7.41892,49.9003,31.3298,5.48247
NEU3,65.42862,11.8883,5.11308,5.02352,13.80984,0.96992,0.18406,5.33531,5.42929,9.53861,1.27135,5.40593,34.62614
CYB561A3,0.99565,1.03878,26.81526,3.01411,6.37377,45.58605,44.0833,27.59996,3.50277,0.97832,15.09723,10.81185,9.52219
PPP1R32,0,0,2.72698,14.2668,0.79672,1.33363,16.19762,0,0,0.32611,1.43026,0.36859,0.28855
ASRGL1,0,13.0425,6.59019,0.70329,0.79672,15.15494,0.18406,8.82378,0.17514,19.40332,1.27135,0.9829,1.1542
GNG3,0,0,0.11362,0,0.26557,0,0,4.30929,0,0.81527,0,0,0.28855
UBXN1,1.13789,7.15606,37.83678,153.3179,3.98361,1.09116,11.59602,337.04784,25.92048,124.57256,38.61711,42.26451,12.69625
LBHD1,0.28447,0.34626,1.47711,0.60282,2.39017,0.24248,0.82829,80.54263,0.52542,8.88639,0.47675,3.563,10.67639
TTC9C,0,0.11542,18.86158,15.77386,1.85902,0.24248,2.20877,90.90544,0.87569,47.52997,0,22.6066,2.88551
TAF6L,0.28447,1.96215,12.61226,1.0047,3.71803,0,1.01235,37.44976,22.06744,29.1865,5.56214,0.36859,1.73131
NXF1,0.56894,1.26962,14.99836,53.95263,18.05903,36.00813,52.09008,1140.11433,28.37242,328.63349,110.76596,4.54589,51.93921
STX5,0.14224,6.11728,62.60681,27.02655,2.92131,0.96992,18.86655,39.19399,32.75088,69.29756,9.37617,11.18044,8.07943
SLC25A45,0,0.92336,8.86267,1.80847,1.32787,2.66727,1.28845,54.48171,3.85304,8.07113,25.42691,1.84293,3.46261
RPL29,251.18899,47.66862,10.79428,44.00605,0.53115,107.53942,158.38697,293.44195,308.06845,1284.8583,352.32156,828.58103,28.27801
ITIH3,1050.55598,778.51057,573.57379,2.21035,2.65574,0.36372,257.78146,67.20436,545.38099,367.6847,6059.5495,365.14573,235.74629
SYVN1,6.25839,96.14519,63.85667,37.47548,24.96395,1.57611,26.04504,134.30612,620.6905,145.44335,32.4193,0.24572,42.99412
ZFPL1,0.28447,17.5439,8.86267,1.10517,1.59344,3.03099,0,34.06389,0.87569,37.33916,0.63567,1.96579,3.46261
RPS6KA4,9.67206,27.47005,19.88419,0.10047,4.24918,0,1.01235,75.41253,0,25.43628,0.15892,1.47434,8.65653
LRP5,15.93045,107.45639,104.42043,48.22581,54.9738,34.31077,4.41753,46.27354,16.11273,213.02885,282.71541,26.29246,56.26748
TPCN2,0,0.46168,40.56376,30.14113,6.90492,0.12124,0.55219,10.97842,1.22597,1.95664,28.12851,1.84293,10.96494
FGF19,0,0,0,0,0,1.45487,0.09203,1.64163,0.17514,2.03816,0.15892,2.08865,0.5771
CYP4A22,0.14224,1.38504,51.35803,0.10047,6.1082,1.21239,56.96777,0.71821,24.69451,41.57854,45.13276,8.96892,1.73131
PDZK1IP1,0,0,0,0,0,0.12124,0.18406,0.2052,5.25415,43.94281,0,0.12286,0
TAL1,0.14224,0.11542,6.93106,0,1.0623,6.91065,0.09203,3.79628,15.41218,25.51781,0.31784,13.26909,1.73131
CMPK1,263.848,13.61961,49.42643,227.56555,0.79672,290.00485,112.18693,51.50624,67.77856,308.74101,35.43875,205.17947,6.63668
BEND5,0,0,0.34087,0.10047,0,2.30355,2.94502,0,4.5536,3.91327,0,0.36859,0
ELAVL4,0,0.11542,0,0,0,0.36372,0.55219,0,0,2.52732,0,0,0
COA7,0.28447,3.57803,9.08992,5.22446,4.78033,47.16216,34.60401,64.1263,0.17514,33.58894,21.77179,33.17273,3.46261
ZYG11B,45.23109,1.61589,35.67793,9.54469,7.1705,20.85319,27.05739,0.30781,0.87569,92.36957,5.87997,19.53505,9.52219
SLC1A7,0,0,1.24986,3.51647,0,0,0.18406,0.41041,5.42929,10.84303,0.79459,0,0.5771
C1orf123,4.55156,0.11542,7.38556,125.78899,0.53115,56.13388,65.43471,235.57438,4.02818,116.50143,46.08627,21.37798,3.46261
MAGOH,5.40497,0.11542,5.6812,2.10988,1.32787,53.22413,67.91957,27.08695,5.25415,86.98882,32.57822,45.70465,2.88551
ACOT11,0.14224,2.65467,2.3861,1.20565,8.49837,3.15223,3.86534,2.46245,0.52542,20.78927,3.17836,3.68586,7.21378
FAM151A,12.37454,5.19392,25.22452,0,1.0623,2.30355,0.82829,0.51301,13.31052,0.65221,0,14.00626,0.28855
PARS2,2.84472,7.04064,0.68174,0,0.53115,2.30355,10.49164,2.05204,0,5.86991,6.35673,0.12286,0
LEXM,0,0,1.59074,0,0,0.12124,0.46016,0,0,0.16305,0.31784,0,0
BSND,0,0.11542,0.11362,0.20094,0,0,0.09203,0.1026,0,0.97832,0.15892,1.10576,0.86565
USP24,31.29195,18.92894,83.74086,4.82258,46.74101,46.91968,7.54662,2.05204,16.28787,152.21005,38.4582,79.49169,43.57122
PLPP3,734.08061,124.19235,339.16755,16.27621,9.29509,22.06559,14.35698,0.1026,14.53649,229.17111,3.01945,55.65647,15.87031
NOL9,1.42236,17.65932,49.7673,2.61223,5.31148,14.06378,18.95858,91.72626,0,1.2229,9.69401,43.73886,14.42756
PRKAA2,0.99565,0.34626,0,0.20094,29.21313,23.15674,0.36813,0.2052,2.80221,33.34436,33.84957,2.94869,25.9696
KLHL21,3.41367,0.23084,10.45341,22.70632,3.71803,30.91607,35.4323,23.70108,0.17514,4.89159,20.9772,22.97519,4.61682
ZSWIM5,3.84038,0.46168,0,1.20565,16.46558,22.55054,0.92032,2.15464,2.62708,7.25586,10.4886,58.48229,24.8154
GMEB1,1.28013,0.69252,18.63433,5.4254,0,12.48767,19.69483,32.11445,0,41.49701,2.54269,42.6331,2.59696
SLC45A1,0.28447,0.5771,0,4.4207,0,1.21239,0,3.38587,0,0,0,0,0
SELENON,2.84472,0.34626,0.90899,79.37165,6.1082,65.7118,1.74861,301.75272,0.70055,20.05553,28.12851,43.98458,6.92523
AK4,475.92206,19.85231,17.27084,0,47.00658,89.83846,42.51876,179.75885,17.86412,45.32876,1.27135,102.34401,34.62614
JAK1,124.31437,4.15513,17.95259,57.87098,19.65247,38.43292,20.15499,26.26613,219.44842,379.09842,30.51229,105.41556,137.6389
RAVER2,4.40932,0,8.40817,13.56351,1.0623,20.61071,0,8.82378,0,37.25763,0.95351,7.24886,16.15886
CTRC,0,0,0,1.80847,0,0.12124,0,11.08102,0,0.57069,0,0.12286,0
LZIC,2.56025,17.77474,0.68174,0.90423,0,28.49128,5.42988,9.54199,11.20886,0.40763,0.63567,0.36859,0.86565
RBP7,0,0,0,4.62164,0.26557,9.8204,0.2761,87.00656,12.60997,0.16305,28.12851,4.91448,0.28855
KNCN,0,0,0,0,0,0,0,0,0,0,0,0,0
FBLIM1,0.71118,15.35091,1.02262,27.72984,1.0623,66.19676,0,69.76942,7.53095,13.53341,22.88422,61.92243,45.87963
TMEM82,0,4.03971,5.6812,0,0.79672,1.21239,2.11673,5.84832,4.5536,0,26.69825,7.7403,1.44276
SLC25A34,0,0,1.24986,17.98421,2.65574,6.06197,0.09203,17.13455,0,0.32611,33.53173,0.12286,0.86565
AKR7A3,0.14224,77.21624,29.31498,2.41129,0,1.33363,43.16298,15.80072,14.88676,3.66869,0,0.9829,0
DRAXIN,0,0.46168,0.68174,0.20094,0.26557,0,0.18406,0.61561,0,1.14137,0.31784,1.84293,3.17406
PDPN,0,9.23363,0.34087,0.10047,0,1.21239,13.71276,23.08547,7.18067,0.24458,12.55453,0.9829,0
LRRC38,0,0,0,0,0,0.84868,0.09203,0,0.17514,0.08153,0,0,0
DHRS3,14.36585,195.17589,62.15231,13.2621,4.51476,38.91787,125.25547,264.91857,174.43785,2.28274,199.44229,39.80727,7.50233
MATN1,0.42671,0,0,0.40188,0,1.33363,0.2761,1.74424,0,0,0.15892,0.73717,0
LAPTM5,294.42877,1.38504,39.54114,25.01714,2.92131,71.89501,162.34434,681.38042,49.73931,139.32886,3.81404,59.0966,3.17406
SDC3,429.12637,0.5771,12.83951,34.86324,2.39017,36.49308,63.9622,220.90228,27.67187,35.6271,2.22485,83.17754,2.30841
PEF1,213.49642,0.80794,13.7485,37.375,3.98361,67.53039,108.87378,140.56485,72.68244,65.62887,81.68393,37.4729,9.81074
SYNC,6.82733,0.11542,0,4.32023,0.53115,1.45487,16.28965,19.4944,0.70055,0,9.21725,19.65791,0
RBBP4,984.70066,3.23177,77.37792,113.73254,12.2164,201.50002,104.08812,748.37958,171.63564,25.1917,39.09387,55.04216,55.40182
KIAA1522,20.19753,0,4.77221,7.93716,8.23279,112.9952,90.1913,203.04952,22.76799,59.5959,4.92646,4.42303,23.94975
TSSK3,1.13789,0,0,0.10047,0.26557,0.6062,3.86534,6.97694,0,4.40243,3.97295,0,0
TMCO4,0.14224,2.30841,1.81798,6.43011,2.12459,9.2142,1.38048,81.87646,0.17514,11.73982,2.70161,0,3.17406
UBXN10,0.56894,0,11.70327,18.18515,0,10.30536,0,5.23271,1.92652,0.48916,0,0,0.5771
CAMK2N1,15.78821,0,8.63542,31.84913,3.18689,94.32432,75.00603,262.25092,12.7851,34.15962,3.81404,2.94869,11.8306
ALPL,18.77517,18.00558,8.97629,34.46136,0,362.6273,93.78055,33.44828,10.68344,39.78495,56.25703,2.82582,12.4077
WNT4,0,0,0.56812,24.51479,0,10.06288,0,59.61181,0.17514,8.07113,0.15892,0.24572,2.01986
TTLL10,0,0.23084,0,0.10047,0,0.12124,0,0.1026,0,1.14137,0,0.24572,1.1542
SCNN1D,0,0.46168,0,2.51176,0.79672,7.75933,4.23347,180.47706,0.52542,0.08153,0.79459,35.62997,0
MXRA8,0,0.34626,1.59074,11025.52592,0.79672,49.70819,7.08646,652.44663,8.05637,2.11969,19.86477,114.0159,0.28855
FAAP20,1.28013,7.61775,0.34087,8.03764,3.18689,152.64051,2.76096,630.9002,6.48012,3.34259,190.06612,58.97374,15.58176
MEGF6,0,0,0,30.2416,0.53115,8.97172,18.49842,719.34319,11.20886,0.16305,0.95351,0,4.03972
CCDC27,0,0,0,0.10047,0.26557,0.12124,0.18406,0.2052,0,0.32611,0,0.12286,0.86565
IL23R,0,0.46168,0.22725,0.70329,1.32787,0.24248,0,0,0,1.14137,0,0.73717,0.5771
DIRAS3,0,0,1.93161,32.85383,0.53115,1.45487,0,6.87434,9.45747,15.32699,0,0,0.5771
C1orf87,0,0,0,0,0,0.24248,0.46016,0,0,0.24458,0,0,0.28855
NFIA,30.29629,2.07757,153.27873,16.67809,43.55412,54.67901,126.45188,63.30548,15.41218,248.00374,74.05586,11.42616,61.74995
OMA1,60.02364,0.34626,24.6564,0,0.53115,19.15584,9.29523,0.51301,0.70055,26.33307,1.27135,15.60347,11.8306
MYSM1,80.64788,15.46633,28.29237,1.60753,6.90492,27.88508,16.10559,3.07806,14.88676,169.90131,8.42266,11.67189,41.26282
TM2D1,0,0.34626,0.22725,48.82864,0,23.76294,12.14822,14.15909,117.86815,50.54646,0.31784,16.70923,6.34813
USP1,71.11806,43.85975,8.0673,9.94657,0.26557,20.36823,1.01235,19.9048,0,56.17179,0.95351,4.66875,6.63668
FUBP1,1.5646,21.69903,33.63269,64.50202,28.41641,117.72354,0.2761,2.05204,3.50277,390.91977,0.63567,49.14478,46.74529
NEXN,0,1.38504,10.56703,38.0783,2.92131,9.57792,0,134.40873,0.87569,89.76072,0.31784,0.36859,3.75117
DNAJB4,1.70683,9.69531,71.1286,1.0047,2.92131,66.19676,1.28845,2.05204,14.36135,79.2438,0,14.49771,12.4077
ADGRL4,0.28447,24.12286,50.33542,47.02017,0.53115,11.76023,0,4.61709,29.59839,171.12421,0.15892,4.66875,14.71611
LRRIQ3,0,0,1.36349,0.10047,0.26557,0.96992,0.73626,0.41041,0,1.71206,0,0,0.28855
LRRC53,0,0,0,0,0,0,0,0,0,0.08153,0,0,0
TYW3,3.41367,20.31399,8.29455,29.13643,2.39017,29.46119,1.10438,16.92934,0.17514,58.78064,0.79459,6.38882,16.15886
LHX8,0,0,0,0.20094,0,0,0,0,0,0.16305,0,0,0
SNX7,8.10746,0.34626,14.31662,13.96539,2.65574,15.39741,1.47251,11.18363,0,20.78927,0,0.12286,2.59696
B3GALT2,0.56894,0,0,3.01411,0,4.6071,3.03705,1.02602,0.17514,4.64701,0,0,5.19392
NTNG1,0,0,0.11362,0,0,0.12124,0.09203,7.38735,0,0.32611,0,0,1.73131
FAM102B,0.42671,6.46354,18.63433,2.41129,0.53115,6.54693,5.24582,1.12862,1.40111,101.25597,0.95351,0,8.36798
HENMT1,0.99565,0,0,0.10047,0.53115,1.33363,0.2761,1.43643,9.80775,11.9844,0.31784,0,0.28855
AKNAD1,0,0,0.34087,2.51176,0,0.12124,0,0,0,0,0.47675,0,0
C1orf52,13.08572,0.11542,15.79373,23.51008,2.39017,12.73015,9.29523,6.05352,135.55712,60.41117,0,14.74343,6.92523
WDR63,0,0,0.56812,0,0,0,0,0.51301,0.17514,2.36427,0,0,0.28855
GBP2,89.18205,11.42662,47.94931,8.33905,3.45246,89.9597,24.94066,97.57458,645.56015,150.74258,0.79459,43.12455,13.27335
ATXN7L2,0,0,0,1.80847,2.39017,37.70548,0.73626,101.06305,8.2315,26.57765,0.15892,41.28162,6.05957
GBP4,22.0466,20.66025,163.27764,0.60282,2.92131,107.7819,86.97018,4.7197,531.01964,164.43904,1.7481,25.55529,30.29787
ZNF326,37.69257,0.92336,93.05803,19.49127,12.74755,61.1047,6.53427,17.23715,105.7836,11.33219,0.79459,27.64394,33.47193
HFM1,0,0,1.70436,1.40659,0,0.36372,0,0.30781,1.22597,0.57069,0,1.22862,3.46261
BRINP3,0,0,0,0,0,0.36372,0,0,0,0,0,0,0
GFI1,0,0,1.47711,3.21505,0.79672,0,0,0,2.97735,0.08153,0.31784,0,4.90537
KCNT2,0.14224,11.8883,33.74632,0.60282,4.24918,6.78941,20.43109,0.71821,1.40111,6.03296,0.15892,0.73717,24.8154
AGL,292.86417,0.69252,303.376,4.32023,15.93444,8.24428,16.28965,5.0275,21.01661,42.0677,0,0.36859,23.37264
VCAM1,14.08138,45.36022,106.80653,3.81788,10.09181,3.39471,4.04941,9.6446,11.73427,197.62034,1.11243,3.31727,7.50233
EXTL2,12.94349,0.34626,3.63597,15.37198,7.70164,10.30536,6.99443,2.05204,0,19.72942,0,5.1602,5.48247
SLC30A7,40.11059,126.84701,104.42043,8.74093,18.3246,14.91246,11.78009,4.61709,4.90388,95.14147,0.79459,14.37485,24.52685
ZNF281,0.28447,34.62612,54.88038,2.21035,0,14.79122,0.18406,0,0.17514,11.82135,27.65176,4.79162,31.74063
ARPC5,16.35715,1.1542,3.06785,102.37938,4.51476,283.82163,3.31315,134.20352,9.80775,159.95508,5.40322,37.71862,27.12381
CADM3,0,0,0,0,0,0,2.39283,1.23122,4.37846,4.72854,0,0.24572,0
NLRP3,0.14224,2.53925,2.8406,10.85081,0,5.33454,0,4.9249,0,19.56637,1.90702,0,2.88551
ZNF496,1.13789,30.12472,6.24932,820.44164,17.79345,28.73376,5.42988,45.86313,0.17514,54.21515,0.31784,17.07781,31.74063
TRIM58,0.14224,0.80794,0,1.50706,0,2.78851,0,0.2052,0,1.38595,0.63567,0,4.90537
SLAMF9,0,0,0,0,0,0.12124,0,6.15612,0,0,0,1.22862,0.28855
OR2M5,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ9,0,0,0,0,0,0.6062,0.09203,3.38587,0,0,0,0.61431,2.30841
IGSF8,0,1.38504,0.22725,21.19926,0.53115,71.41006,60.28092,225.82718,17.86412,34.07809,80.09475,132.19946,36.35745
DDR2,37.4081,19.50605,10.22616,18.18515,1.0623,4.6071,0,44.83711,2.2768,26.17002,45.60951,0.12286,26.54671
PEA15,0.14224,2.30841,0.34087,343.20703,2.92131,243.20641,41.87453,351.10432,7.70609,148.54136,1.7481,37.4729,75.88895
PEX19,54.04973,21.58361,1.24986,10.64987,15.40329,171.67511,13.43666,279.48807,14.36135,3.66869,48.78788,53.69067,50.49645
NCSTN,18.06399,25.85417,28.51962,131.61628,0.53115,365.53705,44.17533,2396.57941,1.05083,164.27598,353.27507,170.5324,36.06889
VANGL2,0,0,2.3861,4.32023,0,8.97172,7.63865,48.32558,0,2.85343,0.31784,18.06071,52.80486
SLAMF6,0,3.34719,5.90845,0,0,1.21239,1.56454,18.16057,0,0.40763,0,0.12286,4.03972
OLFML2B,0.14224,1.73131,0,21.70162,0.26557,15.39741,0,234.75356,0,0.08153,0.79459,7.98603,6.34813
FCRLB,0,0.11542,0,0,0,0.12124,0.09203,2.77026,1.40111,0.08153,0,0,0
FCGR3B,2.56025,2.65467,5.2267,0,0,7.03189,0.09203,4.30929,0.17514,0.97832,0,0,1.1542
SLC9C2,0,0,0,0,0,0,0,0,1.22597,0.08153,0.15892,0,0
KLHDC9,0,0,0,0,0,4.24338,0.2761,28.62598,0.35028,4.89159,0.15892,0.12286,0.28855
C1orf74,0,10.61868,5.56757,9.54469,0.79672,6.06197,0.18406,6.77174,0,0,0,5.03734,4.61682
LMX1A,0,0,0,0,0,0.12124,0,0,0,0,0,0,0
LRRC52,0,0,0,0,0,0.48496,0.46016,0.2052,0,0,0,0,0.5771
FLVCR1,21.19318,74.44616,0.11362,0.40188,4.78033,80.01806,0.36813,107.52698,0.17514,41.49701,0.47675,5.52879,88.29665
FAM71A,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF3,133.55972,100.64659,3.06785,19.49127,1.59344,32.97714,9.84742,26.88175,194.92904,36.93152,16.20965,0.61431,28.56656
RBM15,4.12485,0.69252,33.40545,0,18.05903,8.48676,23.56018,9.54199,1.92652,29.83871,0.15892,0.12286,31.45208
DENND2D,46.51121,0.23084,19.20245,10.75034,2.12459,21.82311,0.09203,344.12738,1.75138,105.41382,0.47675,4.30017,6.92523
AXDND1,1.70683,0.23084,0,0,0,0.24248,0,0.92342,0,0.65221,0,0,0.5771
TDRD5,0.14224,0,0,0,0,0.24248,0,0.51301,0,0.08153,0,0,0
IER5,0,7.38691,0,4.4207,1.0623,11.51775,32.21118,50.89063,1.40111,12.55509,9.85293,8.60034,15.58176
SNED1,0,10.7341,1.24986,28.83502,3.18689,2.66727,7.17849,2.56505,27.32159,12.63661,67.3813,0.86003,48.76515
BPNT1,0,53.2088,9.77166,61.48791,2.39017,39.16035,0.18406,9.8498,4.20332,16.54989,0.15892,31.69838,13.85046
SPATA17,0,0.11542,0.4545,3.21505,0,17.09477,0.55219,1.23122,0.17514,10.59845,0.15892,75.31438,16.73597
C1orf115,9.52982,192.52122,73.28746,10.34846,16.99673,136.51566,3.22112,14.8773,31.52491,8.07113,1172.81603,9.58323,50.49645
BROX,65.57085,96.95313,10.79428,19.18985,18.05903,63.52949,0.46016,5.64311,0.35028,0.81527,0.47675,48.53047,38.3773
NBPF20,1.5646,0.5771,7.61281,7.43481,5.84263,6.54693,0.09203,3.79628,3.67791,11.57677,46.4041,0.61431,24.8154
ACP6,0,10.84952,1.02262,3.21505,3.71803,26.06649,9.47929,199.04804,13.13538,27.06681,3.97295,46.1961,19.04438
WDR64,0,0.11542,0,0.50235,0,0,0,0.1026,0.17514,0,0,0,0
KIF26B,0,1.03878,0,0.20094,3.18689,15.27618,0.09203,5.54051,2.62708,0.08153,1.27135,0,28.56656
TFB2M,0.42671,77.44709,0.11362,0.10047,0,21.33815,0,0.1026,5.25415,0,18.75234,32.43556,1.1542
CNST,0.71118,84.48773,5.11308,17.58233,21.24591,23.15674,3.12909,2.15464,38.53045,18.99568,37.34577,2.70296,61.17285
PPP1R21,0.42671,3.11635,0.22725,27.5289,5.31148,6.18321,0,97.98499,0.52542,88.04867,10.4886,0.61431,11.8306
KLHDC8A,0,0.34626,0.34087,1.40659,0.26557,1.33363,0,1.33383,0,1.46748,0.63567,0.12286,0
PM20D1,0,0.80794,0,0.40188,0,0.24248,0,0,6.30498,0,0.47675,0,0
PKDCC,0.42671,0.23084,0,90.52387,2.92131,0,2.48486,105.68014,53.06694,77.45022,19.70585,67.20549,8.07943
OXER1,0.14224,0.80794,0.11362,0,6.37377,0,22.36376,39.19399,2.10166,0,34.962,92.88364,2.01986
HAAO,2.98696,11.42662,3.63597,0.40188,8.49837,0.36372,116.4204,146.20797,20.84147,78.83617,36.55118,63.76536,5.19392
B3GALNT2,2.70249,18.35184,17.38447,0.30141,1.0623,8.24428,0.09203,0.82082,0,0.24458,0,5.77451,12.69625
MAPKAPK2,7.53851,208.7955,169.52696,5.12399,10.09181,43.04002,7.45459,27.59996,52.19124,27.06681,62.45484,0.36859,152.64356
IL20,0,0.11542,0,0,0,0,0,0,0,0,0,0,0
IL24,0,4.73224,0,0,0,0.48496,0.55219,0.1026,0,0.08153,2.06594,0,0
FCMR,1.13789,3.92429,1.24986,0.10047,0.26557,2.78851,0.2761,10.46541,0,0,5.40322,0,3.46261
PIGR,14.36585,118.07506,18.86158,0.20094,0,3.63718,1.28845,1.53903,16.28787,1.05985,0,0,27.12381
FCAMR,0.99565,6.69438,0,0,0,0.12124,10.49164,0,1.75138,0,0,0,0.5771
CAPN2,62.72613,134.92644,28.06512,20.79738,9.82623,23.39922,5.15379,28.31817,16.11273,88.86393,95.03306,61.92243,39.24296
MRPL55,0.42671,26.54669,7.27193,7.03293,0.26557,75.41096,26.13707,232.39371,56.04429,68.40077,26.53933,0.61431,3.17406
C1orf145,0,0,0.34087,0,0,5.8195,0,5.1301,0,3.91327,0,0,0.86565
WDR26,1.42236,129.38626,61.69781,71.23354,9.29509,113.84388,1.28845,117.17158,27.32159,109.97931,63.40835,9.95182,84.54549
REL,5.26274,0,1.93161,0.20094,16.99673,4.12214,0.2761,1.84684,0.35028,20.38164,24.63232,3.93158,32.60628
PUS10,2.56025,25.85417,6.47657,0,5.57705,0.12124,4.6016,2.77026,6.30498,13.85951,0.31784,34.8928,7.79088
PEX13,20.76647,63.13496,1.59074,11.25269,8.49837,4.48586,25.49285,9.02898,4.72874,56.74247,63.24943,55.28788,20.77568
KIAA1841,2.13354,0.80794,1.13624,1.30612,2.92131,4.84958,0.64422,0.71821,0.70055,8.39723,0.47675,3.19441,9.81074
TRIM17,0,0.23084,0.4545,0,0.53115,0.72744,0,1.94944,0.17514,1.46748,0,0,6.34813
RFTN2,25.74474,1.61589,0.22725,132.11863,19.12132,0.12124,14.17292,30.16501,2.97735,20.21858,3.97295,43.24741,8.36798
DISC1,2.41801,7.50233,3.63597,4.92305,9.82623,4.24338,0.09203,2.87286,0,5.05465,0.47675,4.42303,21.06423
CAPN13,0,0,0,0.10047,0,0,0.46016,0.41041,0,0.08153,0,0.9829,0.28855
LRRTM1,0,0,0,4.4207,0,0,0,20.11001,0,0.40763,0,0,0.28855
MEMO1,30.01182,25.73875,0,56.46439,1.85902,0.36372,31.93508,68.12778,0.35028,16.79447,20.18261,30.59263,11.2535
